CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.batik.dom.svg.SVGOMFilterElement, y, org.apache.batik.dom.svg.SVGOMAnimatedLength, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, href, org.apache.batik.dom.svg.SVGOMAnimatedString, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, primitiveUnits, org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, height, org.apache.batik.dom.svg.SVGOMAnimatedLength, 0, 1, 1, 1
org.dacapo.parser.Config$Size, args, [Ljava.lang.String;, 0, 3, 3, 3
org.dacapo.parser.Config$Size, nThreads, int, 0, 3, 3, 3
org.dacapo.parser.Config$Size, outputFiles, java.util.HashMap, 66, 3, 3, 3
org.dacapo.parser.Config$Size, this$0, org.dacapo.parser.Config, 17, 3, 3, 3
org.dacapo.parser.Config$Size, name, java.lang.String, 0, 3, 3, 3
org.dacapo.parser.Config$Size, threadLimit, int, 3, 3, 3, 3
org.dacapo.parser.Config$Size, description, java.lang.String, 0, 0, 0, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, styleRule, org.apache.batik.css.engine.StyleRule, 390, 260, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, styleSheet, org.apache.batik.css.engine.StyleSheet, 130, 0, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, this$0, org.apache.batik.css.engine.CSSEngine, 894, 3, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, styleDeclaration, org.apache.batik.css.engine.StyleDeclaration, 428, 260, 3, 3
org.dacapo.harness.TestHarness, config, org.dacapo.parser.Config, 5, 1, 1, 1
org.apache.batik.css.engine.sac.CSSConditionalSelector, condition, org.w3c.css.sac.Condition, 148974, 127, 127, 127
org.apache.batik.css.engine.sac.CSSConditionalSelector, simpleSelector, org.w3c.css.sac.SimpleSelector, 148974, 127, 127, 127
org.apache.batik.gvt.font.AWTGlyphGeometryCache, count, int, 139, 139, 3, 136
org.apache.batik.gvt.font.AWTGlyphGeometryCache, referenceQueue, java.lang.ref.ReferenceQueue, 139, 136, 136, 136
org.apache.batik.gvt.font.AWTGlyphGeometryCache, table, [Lorg.apache.batik.gvt.font.AWTGlyphGeometryCache$Entry;, 19685, 137, 136, 136
org.apache.batik.util.io.StreamNormalizingReader, line, int, 147, 152, 5, 5
org.apache.batik.util.io.StreamNormalizingReader, nextChar, int, 7793, 5, 5, 5
org.apache.batik.util.io.StreamNormalizingReader, column, int, 0, 147, 5, 5
org.apache.batik.util.io.StreamNormalizingReader, charDecoder, org.apache.batik.util.io.CharDecoder, 7793, 5, 5, 5
org.apache.batik.gvt.ShapeNode, primitiveBounds, java.awt.geom.Rectangle2D, 7552, 9503, 1903, 1903
org.apache.batik.gvt.ShapeNode, shape, java.awt.Shape, 11388, 1903, 1903, 1903
org.apache.batik.gvt.ShapeNode, sensitiveArea, java.awt.Shape, 0, 9515, 1903, 1903
org.apache.batik.gvt.ShapeNode, paintedArea, java.awt.Shape, 0, 7612, 1903, 1903
org.apache.batik.gvt.ShapeNode, geometryBounds, java.awt.geom.Rectangle2D, 0, 7612, 1903, 1903
org.apache.batik.gvt.ShapeNode, shapePainter, org.apache.batik.gvt.ShapePainter, 13261, 1903, 1903, 1903
org.apache.batik.gvt.ShapeNode, sensitiveBounds, java.awt.geom.Rectangle2D, 0, 9515, 1903, 1903
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, yinset, int, 7, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, dX, int, 11, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, xinset, int, 7, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, dY, int, 9, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, stdDevX, double, 0, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, hints, java.awt.RenderingHints, 2, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, stdDevY, double, 0, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, convOp, [Ljava.awt.image.ConvolveOp;, 2, 1, 1, 1
org.apache.batik.dom.util.SAXDocumentFactory$CommentInfo, comment, java.lang.String, 20, 20, 20, 20
org.apache.batik.ext.awt.image.rendered.ComponentTransferRed$1, this$0, org.apache.batik.ext.awt.image.rendered.ComponentTransferRed, 0, 1, 1, 1
org.apache.batik.util.ApplicationSecurityEnforcer, appMainClass, java.lang.Class, 0, 1, 1, 1
org.apache.batik.util.ApplicationSecurityEnforcer, appMainClassRelativeURL, java.lang.String, 0, 1, 1, 1
org.apache.batik.util.ApplicationSecurityEnforcer, securityPolicy, java.lang.String, 0, 1, 1, 1
org.apache.batik.util.ApplicationSecurityEnforcer, lastSecurityManagerInstalled, org.apache.batik.util.BatikSecurityManager, 0, 0, 0, 1
org.apache.batik.dom.svg.SVGOMAnimatedPathData, pathSegs, org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, 105175, 1870, 2037, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, animPathSegs, org.apache.batik.dom.svg.SVGOMAnimatedPathData$AnimSVGPathSegList, 3740, 1870, 1870, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, defaultValue, java.lang.String, 0, 2037, 2037, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, changing, boolean, 2037, 0, 2037, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, normalizedPathSegs, org.apache.batik.dom.svg.SVGOMAnimatedPathData$NormalizedBaseSVGPathSegList, 2037, 0, 2037, 2037
com.sun.image.codec.jpeg.JPEGQTable, quantval, [I, 396, 14, 14, 14
org.apache.batik.ext.awt.geom.RectListManager, size, int, 12, 9, 3, 3
org.apache.batik.ext.awt.geom.RectListManager, bounds, java.awt.Rectangle, 0, 6, 3, 3
org.apache.batik.ext.awt.geom.RectListManager, rects, [Ljava.awt.Rectangle;, 6, 6, 3, 3
org.dacapo.harness.Callback, mode, org.dacapo.harness.Callback$Mode, 4, 1, 1, 1
org.dacapo.harness.Callback, args, org.dacapo.harness.CommandLineArgs, 2, 1, 1, 1
org.dacapo.harness.Callback, elapsed, long, 1, 1, 1, 1
org.dacapo.harness.Callback, timer, long, 1, 1, 1, 1
org.dacapo.harness.Callback, times, [J, 1, 0, 1, 1
org.dacapo.harness.Callback, iterations, int, 0, 1, 1, 1
org.dacapo.harness.Callback, verbose, boolean, 3, 2, 1, 1
org.apache.batik.i18n.LocalizableSupport, localeGroup, org.apache.batik.i18n.LocaleGroup, 104, 2589, 2589, 2589
org.apache.batik.i18n.LocalizableSupport, classLoader, java.lang.ClassLoader, 1, 2589, 2589, 2589
org.apache.batik.i18n.LocalizableSupport, lastResourceClass, java.lang.Class, 29, 1, 1, 2589
org.apache.batik.i18n.LocalizableSupport, usedLocale, java.util.Locale, 105, 1, 1, 2589
org.apache.batik.i18n.LocalizableSupport, bundleName, java.lang.String, 30, 2589, 2589, 2589
org.apache.batik.i18n.LocalizableSupport, cls, java.lang.Class, 81, 0, 1, 2589
org.apache.batik.i18n.LocalizableSupport, locale, java.util.Locale, 104, 0, 1, 2589
org.apache.batik.i18n.LocalizableSupport, resourceBundles, java.util.List, 135, 2589, 2589, 2589
org.apache.batik.ext.awt.image.renderable.ClipRable8Bit, useAA, boolean, 13, 10, 10, 10
org.apache.batik.ext.awt.image.renderable.ClipRable8Bit, clipPath, java.awt.Shape, 33, 10, 10, 10
org.apache.batik.bridge.SVGPathElementBridge, pathLengthShape, java.awt.Shape, 0, 0, 0, 3
org.apache.batik.bridge.SVGPathElementBridge, pathLength, org.apache.batik.ext.awt.geom.PathLength, 0, 0, 0, 3
org.apache.batik.dom.svg.AttributeInitializer, keys, [Ljava.lang.String;, 564, 8, 6, 6
org.apache.batik.dom.svg.AttributeInitializer, values, org.apache.batik.dom.util.DoublyIndexedTable, 179, 6, 6, 6
org.apache.batik.dom.svg.AttributeInitializer, length, int, 135, 75, 6, 6
org.apache.batik.gvt.TextNode$Anchor, type, int, 238, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.CompositeRed, rule, org.apache.batik.ext.awt.image.CompositeRule, 0, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.CompositeRed, contexts, [Ljava.awt.CompositeContext;, 3, 1, 1, 1
org.apache.batik.css.engine.value.StringMap$Entry, next, org.apache.batik.css.engine.value.StringMap$Entry, 0, 485, 485, 485
org.apache.batik.css.engine.value.StringMap$Entry, value, java.lang.Object, 0, 485, 485, 485
org.apache.batik.css.engine.value.StringMap$Entry, hash, int, 0, 485, 485, 485
org.apache.batik.css.engine.value.StringMap$Entry, key, java.lang.String, 0, 485, 485, 485
org.apache.batik.css.engine.value.svg.SpacingManager, property, java.lang.String, 12, 2, 2, 2
org.apache.batik.css.engine.value.FloatValue, unitType, short, 12951, 470, 470, 470
org.apache.batik.css.engine.value.FloatValue, floatValue, float, 20087, 470, 470, 470
org.apache.batik.dom.svg.SVGOMSVGElement, externalResourcesRequired, org.apache.batik.dom.svg.SVGOMAnimatedBoolean, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, x, org.apache.batik.dom.svg.SVGOMAnimatedLength, 2, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, width, org.apache.batik.dom.svg.SVGOMAnimatedLength, 5, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, preserveAspectRatio, org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, y, org.apache.batik.dom.svg.SVGOMAnimatedLength, 2, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, height, org.apache.batik.dom.svg.SVGOMAnimatedLength, 5, 5, 5, 5
org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio$BaseSVGPARValue, this$0, org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio, 5, 5, 5, 5
org.apache.batik.dom.GenericAttr, readonly, boolean, 10754, 0, 5377, 5377
org.apache.batik.bridge.SVGSVGElementBridge$SVGSVGElementViewport, width, float, 4, 5, 5, 5
org.apache.batik.bridge.SVGSVGElementBridge$SVGSVGElementViewport, height, float, 4, 5, 5, 5
jdk.internal.org.objectweb.asm.MethodWriter, maxStackSize, int, 14, 8, 4, 105
jdk.internal.org.objectweb.asm.MethodWriter, descriptor, java.lang.String, 206, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, previousFrame, [I, 101, 101, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVarCount, int, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, annd, jdk.internal.org.objectweb.asm.ByteVector, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, stackMap, jdk.internal.org.objectweb.asm.ByteVector, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, compute, int, 2187, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, methodParametersCount, int, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, anns, jdk.internal.org.objectweb.asm.AnnotationWriter, 676, 215, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, ictanns, jdk.internal.org.objectweb.asm.AnnotationWriter, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, ctanns, jdk.internal.org.objectweb.asm.AnnotationWriter, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, maxStack, int, 105, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVarType, jdk.internal.org.objectweb.asm.ByteVector, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, exceptions, [I, 30, 15, 15, 105
jdk.internal.org.objectweb.asm.MethodWriter, attrs, jdk.internal.org.objectweb.asm.Attribute, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, labels, jdk.internal.org.objectweb.asm.Label, 517, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, maxLocals, int, 839, 179, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, tanns, jdk.internal.org.objectweb.asm.AnnotationWriter, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, currentLocals, int, 0, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, name, int, 105, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, handlerCount, int, 500, 101, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, subroutines, int, 4, 0, 4, 105
jdk.internal.org.objectweb.asm.MethodWriter, lineNumber, jdk.internal.org.objectweb.asm.ByteVector, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, desc, int, 105, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, frame, [I, 945, 202, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, access, int, 946, 110, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, code, jdk.internal.org.objectweb.asm.ByteVector, 3849, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, signature, java.lang.String, 315, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, exceptionCount, int, 435, 15, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, methodParameters, jdk.internal.org.objectweb.asm.ByteVector, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, classReaderOffset, int, 210, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, lastHandler, jdk.internal.org.objectweb.asm.Handler, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, previousBlock, jdk.internal.org.objectweb.asm.Label, 206, 206, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, stackSize, int, 10, 14, 4, 105
jdk.internal.org.objectweb.asm.MethodWriter, ipanns, [Ljdk.internal.org.objectweb.asm.AnnotationWriter;, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, itanns, jdk.internal.org.objectweb.asm.AnnotationWriter, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, cattrs, jdk.internal.org.objectweb.asm.Attribute, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, currentBlock, jdk.internal.org.objectweb.asm.Label, 2401, 210, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, synthetics, int, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, lastCodeOffset, int, 0, 1151, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, firstHandler, jdk.internal.org.objectweb.asm.Handler, 206, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, ianns, jdk.internal.org.objectweb.asm.AnnotationWriter, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVarTypeCount, int, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, frameCount, int, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, lineNumberCount, int, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, cw, jdk.internal.org.objectweb.asm.ClassWriter, 1663, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVar, jdk.internal.org.objectweb.asm.ByteVector, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, resize, boolean, 210, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, panns, [Ljdk.internal.org.objectweb.asm.AnnotationWriter;, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, classReaderLength, int, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, previousFrameOffset, int, 0, 0, 0, 105
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedUsr2dev, java.awt.geom.AffineTransform, 2, 18, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedBounds, java.awt.geom.Rectangle2D, 6, 18, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, node, org.apache.batik.gvt.GraphicsNode, 16, 14, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, usePrimitivePaint, boolean, 11, 28, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedRed, org.apache.batik.ext.awt.image.rendered.CachableRed, 5, 18, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedGn2dev, java.awt.geom.AffineTransform, 5, 18, 14, 14
org.apache.batik.dom.svg.SVGOMFEComponentTransferElement, in, org.apache.batik.dom.svg.SVGOMAnimatedString, 0, 1, 1, 1
org.apache.batik.css.engine.CSSEngine$StyleDeclarationBuilder, this$0, org.apache.batik.css.engine.CSSEngine, 0, 3, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleDeclarationBuilder, styleDeclaration, org.apache.batik.css.engine.StyleDeclaration, 0, 0, 0, 3
org.apache.batik.css.engine.StringIntMap$Entry, next, org.apache.batik.css.engine.StringIntMap$Entry, 0, 186, 186, 186
org.apache.batik.css.engine.StringIntMap$Entry, value, int, 0, 186, 186, 186
org.apache.batik.css.engine.StringIntMap$Entry, hash, int, 0, 186, 186, 186
org.apache.batik.css.engine.StringIntMap$Entry, key, java.lang.String, 0, 186, 186, 186
org.apache.batik.css.engine.StyleSheet, parent, org.apache.batik.css.engine.StyleSheet, 0, 0, 0, 5
org.apache.batik.css.engine.StyleSheet, size, int, 5028, 130, 5, 5
org.apache.batik.css.engine.StyleSheet, alternate, boolean, 2368, 0, 2, 5
org.apache.batik.css.engine.StyleSheet, rules, [Lorg.apache.batik.css.engine.Rule;, 144763, 10, 5, 5
org.apache.batik.css.engine.StyleSheet, media, org.w3c.css.sac.SACMediaList, 2368, 5, 5, 5
org.apache.batik.css.engine.StyleSheet, title, java.lang.String, 0, 0, 0, 5
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, amplitude, float, 0, 0, 0, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, offset, float, 0, 0, 0, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, tableValues, [F, 0, 0, 0, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, intercept, float, 1, 0, 1, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, type, int, 1, 0, 1, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, slope, float, 1, 0, 1, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, exponent, float, 0, 0, 0, 1
org.apache.batik.gvt.font.AWTGVTFont, size, float, 224, 511, 511, 511
org.apache.batik.gvt.font.AWTGVTFont, scale, float, 714, 511, 511, 511
org.apache.batik.gvt.font.AWTGVTFont, awtFont, java.awt.Font, 1974, 511, 511, 511
org.apache.batik.dom.svg.SVGOMTextPathElement, spacing, org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, 0, 21, 21, 21
org.apache.batik.dom.svg.SVGOMTextPathElement, startOffset, org.apache.batik.dom.svg.SVGOMAnimatedLength, 0, 21, 21, 21
org.apache.batik.dom.svg.SVGOMTextPathElement, method, org.apache.batik.dom.svg.SVGOMAnimatedEnumeration, 0, 21, 21, 21
org.apache.batik.dom.svg.SVGOMTextPathElement, href, org.apache.batik.dom.svg.SVGOMAnimatedString, 0, 21, 21, 21
org.apache.batik.transcoder.SVGAbstractTranscoder$SVGAbstractTranscoderUserAgent, this$0, org.apache.batik.transcoder.SVGAbstractTranscoder, 272, 1, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder$SVGAbstractTranscoderUserAgent, scripts, java.util.List, 0, 0, 0, 1
org.apache.commons.cli.Option, opt, java.lang.String, 70, 23, 36, 36
org.apache.commons.cli.Option, argName, java.lang.String, 0, 34, 12, 36
org.apache.commons.cli.Option, numberOfArgs, int, 0, 34, 12, 36
org.apache.commons.cli.Option, values, java.util.List, 23, 23, 24, 36
org.apache.commons.cli.Option, description, java.lang.String, 23, 23, 23, 36
org.apache.commons.cli.Option, optionalArg, boolean, 0, 0, 0, 36
org.apache.commons.cli.Option, type, java.lang.Object, 0, 0, 0, 36
org.apache.commons.cli.Option, longOpt, java.lang.String, 112, 23, 24, 36
org.apache.commons.cli.Option, required, boolean, 45, 0, 23, 36
org.apache.commons.cli.Option, valuesep, char, 0, 11, 11, 36
org.apache.batik.bridge.URIResolver, documentLoader, org.apache.batik.bridge.DocumentLoader, 0, 15, 15, 15
org.apache.batik.bridge.URIResolver, documentURI, java.lang.String, 45, 15, 15, 15
org.apache.batik.bridge.URIResolver, document, org.apache.batik.dom.svg.SVGOMDocument, 30, 15, 15, 15
org.apache.batik.css.engine.StyleRule, selectorList, org.w3c.css.sac.SelectorList, 147925, 130, 130, 130
org.apache.batik.css.engine.StyleRule, styleDeclaration, org.apache.batik.css.engine.StyleDeclaration, 3822, 130, 130, 130
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphLogicalBounds, [Ljava.awt.Shape;, 9497, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, cacheTPI, org.apache.batik.gvt.text.TextPaintInfo, 0, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, ci, java.text.CharacterIterator, 62278, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphOutlines, [Ljava.awt.Shape;, 18575, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphVisible, [Z, 11987, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, scaleFactor, float, 59943, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, visualBounds, java.awt.geom.Rectangle2D, 0, 7228, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, bounds2D, java.awt.geom.Rectangle2D, 1162, 7494, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, awtGlyphVector, java.awt.font.GlyphVector, 59663, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, defaultGlyphPositions, [Ljava.awt.geom.Point2D;, 31469, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphPositions, [Ljava.awt.geom.Point2D$Float;, 41891, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphMetrics, [Lorg.apache.batik.gvt.font.GVTGlyphMetrics;, 28210, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, descent, float, 6303, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, outline, java.awt.geom.GeneralPath, 3503, 7466, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, logicalBounds, java.awt.geom.Rectangle2D, 9115, 7480, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, ascent, float, 9413, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, gvtFont, org.apache.batik.gvt.font.AWTGVTFont, 9693, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphTransforms, [Ljava.awt.geom.AffineTransform;, 15011, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphVisualBounds, [Ljava.awt.Shape;, 9245, 238, 238, 238
org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, this$0, org.apache.batik.dom.svg.SVGOMAnimatedPathData, 5610, 1870, 1870, 1870
org.apache.batik.gvt.text.GlyphLayout, offset, java.awt.geom.Point2D, 4920, 448, 238, 238
org.apache.batik.gvt.text.GlyphLayout, aci, java.text.AttributedCharacterIterator, 12161, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, adjSpacing, boolean, 238, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, charMap, [I, 3362, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, vertical, boolean, 10910, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, yScale, float, 238, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, gv, org.apache.batik.gvt.font.GVTGlyphVector, 19082, 476, 238, 238
org.apache.batik.gvt.text.GlyphLayout, advance, java.awt.geom.Point2D, 560, 280, 238, 238
org.apache.batik.gvt.text.GlyphLayout, glyphAdvances, [F, 3697, 476, 238, 238
org.apache.batik.gvt.text.GlyphLayout, textPathAdvance, java.awt.geom.Point2D, 14, 14, 14, 238
org.apache.batik.gvt.text.GlyphLayout, isAltGlyph, boolean, 0, 0, 0, 238
org.apache.batik.gvt.text.GlyphLayout, layoutApplied, boolean, 448, 532, 238, 238
org.apache.batik.gvt.text.GlyphLayout, xScale, float, 238, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, pathApplied, boolean, 2156, 1162, 238, 238
org.apache.batik.gvt.text.GlyphLayout, textPath, org.apache.batik.gvt.text.TextPath, 3517, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, metrics, org.apache.batik.gvt.font.GVTLineMetrics, 3570, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, spacingApplied, boolean, 966, 728, 238, 238
org.apache.batik.gvt.text.GlyphLayout, font, org.apache.batik.gvt.font.GVTFont, 476, 238, 238, 238
org.dacapo.parser.Token, endLine, int, 0, 0, 0, 150
org.dacapo.parser.Token, next, org.dacapo.parser.Token, 0, 0, 0, 150
org.dacapo.parser.Token, image, java.lang.String, 0, 149, 149, 150
org.dacapo.parser.Token, endColumn, int, 0, 0, 0, 150
org.dacapo.parser.Token, specialToken, org.dacapo.parser.Token, 0, 0, 0, 150
org.dacapo.parser.Token, beginColumn, int, 0, 0, 0, 150
org.dacapo.parser.Token, kind, int, 0, 149, 149, 150
org.dacapo.parser.Token, beginLine, int, 0, 0, 0, 150
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, defaultValue, java.lang.String, 0, 2606, 2606, 2606
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, baseVal, org.apache.batik.dom.svg.SVGOMAnimatedTransformList$BaseSVGTransformList, 63, 9, 9, 2606
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, animVal, org.apache.batik.dom.svg.SVGOMAnimatedTransformList$AnimSVGTransformList, 18, 9, 9, 2606
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, changing, boolean, 9, 0, 9, 2606
org.apache.batik.dom.events.EventListenerList, head, org.apache.batik.dom.events.EventListenerList$Entry, 4, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, listeners, [Lorg.apache.batik.dom.events.EventListenerList$Entry;, 0, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, listenersNS, org.apache.batik.dom.util.HashTable, 2, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, counts, org.apache.batik.dom.util.IntTable, 2, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, n, int, 2, 2, 2, 2
org.apache.crimson.parser.SimpleHashtable, current, org.apache.crimson.parser.SimpleHashtable$Entry, 100, 103, 12, 12
org.apache.crimson.parser.SimpleHashtable, currentBucket, int, 115, 93, 12, 12
org.apache.crimson.parser.SimpleHashtable, count, int, 53, 45, 12, 12
org.apache.crimson.parser.SimpleHashtable, threshold, int, 24, 12, 12, 12
org.apache.crimson.parser.SimpleHashtable, table, [Lorg.apache.crimson.parser.SimpleHashtable$Entry;, 3942, 12, 12, 12
org.dacapo.parser.Config$OutputFile, filter, boolean, 0, 17, 17, 17
org.dacapo.parser.Config$OutputFile, bytes, long, 5, 17, 17, 17
org.dacapo.parser.Config$OutputFile, keep, boolean, 0, 17, 17, 17
