CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
avrora.monitors.LEDMonitor$Mon, ledgroup, avrora.sim.platform.LED$LEDGroup, 1470, 6, 6, 6
avrora.sim.mcu.SPI$SPSReg, _spi2x, avrora.sim.state.BooleanView, 0, 6, 6, 6
avrora.sim.mcu.SPI$SPSReg, this$0, avrora.sim.mcu.SPI, 853911, 6, 6, 6
avrora.sim.mcu.SPI$SPSReg, _spif, avrora.sim.state.BooleanView, 852721, 6, 6, 6
avrora.sim.mcu.SPI$SPSReg, prev_value, byte, 0, 0, 0, 6
avrora.sim.mcu.Timer8Bit$Mode_FastPWM, this$0, avrora.sim.mcu.Timer8Bit, 0, 12, 12, 12
avrora.sim.mcu.ATMegaFamily$FlagRegister$Notification, this$0, avrora.sim.mcu.ATMegaFamily$FlagRegister, 4176, 132, 132, 132
avrora.sim.mcu.ATMegaFamily$FlagRegister$Notification, bit, int, 1392, 132, 132, 132
avrora.sim.energy.EnergyControl, subscriber, java.util.LinkedList, 0, 1, 1, 1
avrora.sim.energy.EnergyControl, active, boolean, 42, 0, 1, 1
avrora.sim.energy.EnergyControl, consumer, java.util.LinkedList, 42, 1, 1, 1
avrora.sim.mcu.Timer16Bit$Mode_FastPWM, compareRegHigh, avrora.sim.RWRegister, 0, 60, 60, 60
avrora.sim.mcu.Timer16Bit$Mode_FastPWM, top, int, 0, 60, 60, 60
avrora.sim.mcu.Timer16Bit$Mode_FastPWM, this$0, avrora.sim.mcu.Timer16Bit, 0, 60, 60, 60
avrora.sim.mcu.Timer16Bit$Mode_FastPWM, compareRegLow, avrora.sim.RWRegister, 0, 60, 60, 60
avrora.sim.radio.CC1000Radio$FrequencyRegister, this$0, avrora.sim.radio.CC1000Radio, 0, 12, 12, 12
avrora.sim.radio.CC1000Radio$FrequencyRegister, reg1, avrora.sim.radio.CC1000Radio$FrequencyRegister$FrequencySubRegister, 90, 12, 12, 12
avrora.sim.radio.CC1000Radio$FrequencyRegister, reg0, avrora.sim.radio.CC1000Radio$FrequencyRegister$FrequencySubRegister, 90, 12, 12, 12
avrora.sim.radio.CC1000Radio$FrequencyRegister, reg2, avrora.sim.radio.CC1000Radio$FrequencyRegister$FrequencySubRegister, 90, 12, 12, 12
avrora.sim.radio.CC1000Radio$FrequencyRegister, frequency, int, 156, 234, 12, 12
avrora.sim.mcu.Timer16Bit$Mode_PWM_PNF, compareRegHigh, avrora.sim.RWRegister, 0, 24, 24, 24
avrora.sim.mcu.Timer16Bit$Mode_PWM_PNF, this$0, avrora.sim.mcu.Timer16Bit, 0, 24, 24, 24
avrora.sim.mcu.Timer16Bit$Mode_PWM_PNF, increment, byte, 0, 24, 24, 24
avrora.sim.mcu.Timer16Bit$Mode_PWM_PNF, compareRegLow, avrora.sim.RWRegister, 0, 24, 24, 24
avrora.sim.Simulation$Iter, cursor, int, 136, 32, 2, 2
avrora.sim.Simulation$Iter, this$0, avrora.sim.Simulation, 104, 2, 2, 2
cck.elf.ELFSymbolTable, entry, cck.elf.ELFSectionHeaderTable$Entry32, 426, 2, 2, 2
cck.elf.ELFSymbolTable, strtab, cck.elf.ELFStringTable, 2, 2, 2, 2
cck.elf.ELFSymbolTable, entries, [Lcck.elf.ELFSymbolTable$Entry;, 850, 2, 2, 2
cck.elf.ELFSymbolTable, header, cck.elf.ELFHeader, 2, 2, 2, 2
avrora.sim.mcu.USART$Receiver, receiving, boolean, 0, 0, 0, 12
avrora.sim.mcu.USART$Receiver, receive, avrora.sim.mcu.USART$Receiver$Receive, 0, 12, 12, 12
avrora.sim.mcu.USART$Receiver, this$0, avrora.sim.mcu.USART, 0, 12, 12, 12
avrora.sim.SimulatorThread, node, avrora.sim.Simulation$Node, 694660, 6, 6, 6
avrora.sim.SimulatorThread, synchronizer, avrora.sim.clock.Synchronizer, 12, 6, 6, 6
avrora.sim.mcu.SPI$SPDReg, this$0, avrora.sim.mcu.SPI, 419103, 6, 6, 6
avrora.sim.mcu.SPI$SPDReg, receiveReg, avrora.sim.RWRegister, 418436, 6, 6, 6
avrora.sim.mcu.SPI$SPDReg, transmitReg, avrora.sim.mcu.SPI$SPDReg$TransmitRegister, 415549, 6, 6, 6
avrora.sim.radio.CC1000Radio$FrontEndRegister, lnaCurrent, double, 0, 12, 6, 6
avrora.sim.radio.CC1000Radio$FrontEndRegister, ifRSSI, int, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$FrontEndRegister, bufCurrent, int, 0, 12, 6, 6
avrora.sim.radio.CC1000Radio$FrontEndRegister, this$0, avrora.sim.radio.CC1000Radio, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$FrontEndRegister, xoscBypassExternal, boolean, 0, 6, 6, 6
avrora.sim.mcu.Timer16Bit$OCRnxPairedRegister, this$0, avrora.sim.mcu.Timer16Bit, 0, 36, 36, 36
avrora.sim.mcu.RegisterSet$TotalFieldWriter, fieldWriter, avrora.sim.mcu.RegisterSet$FieldWriter, 0, 96, 96, 96
avrora.sim.mcu.USART$UBRRnLReg, this$0, avrora.sim.mcu.USART, 6, 12, 12, 12
avrora.sim.mcu.USART$Transmitter, this$0, avrora.sim.mcu.USART, 0, 12, 12, 12
avrora.sim.mcu.USART$Transmitter, transmitting, boolean, 0, 0, 0, 12
avrora.sim.mcu.USART$Transmitter, transmit, avrora.sim.mcu.USART$Transmitter$Transmit, 0, 12, 12, 12
avrora.sim.mcu.USART$Receiver$Receive, this$1, avrora.sim.mcu.USART$Receiver, 0, 12, 12, 12
avrora.sim.mcu.USART$Receiver$Receive, frame, avrora.sim.mcu.USART$Frame, 0, 0, 0, 12
avrora.sim.radio.Medium$Transmitter$Ticker, this$0, avrora.sim.radio.Medium$Transmitter, 236608, 12, 12, 12
avrora.sim.platform.ExternalFlash$Memory, bytesPerPage, int, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash$Memory, pages, [Lavrora.sim.platform.ExternalFlash$Page;, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash$Memory, buffer2, avrora.sim.platform.ExternalFlash$Page, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash$Memory, buffer1, avrora.sim.platform.ExternalFlash$Page, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash$Memory, this$0, avrora.sim.platform.ExternalFlash, 0, 6, 6, 6
cck.elf.ELFSymbolTable$Entry, st_size, int, 0, 0, 0, 424
cck.elf.ELFSymbolTable$Entry, st_value, int, 0, 0, 0, 424
cck.elf.ELFSymbolTable$Entry, st_shndx, short, 0, 0, 0, 424
cck.elf.ELFSymbolTable$Entry, st_name, int, 0, 0, 0, 424
cck.elf.ELFSymbolTable$Entry, st_info, int, 768, 0, 424, 424
cck.elf.ELFSymbolTable$Entry, this$0, cck.elf.ELFSymbolTable, 0, 424, 424, 424
cck.elf.ELFSymbolTable$Entry, st_other, int, 0, 0, 0, 424
avrora.sim.mcu.EEPROM$EEARLReg, this$0, avrora.sim.mcu.EEPROM, 0, 6, 6, 6
avrora.sim.platform.ExternalFlash$Delay, this$0, avrora.sim.platform.ExternalFlash, 6, 6, 6, 6
cck.elf.ELFProgramHeaderTable$Entry32, this$0, cck.elf.ELFProgramHeaderTable, 0, 6, 6, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_memsz, int, 0, 0, 0, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_type, int, 12, 0, 6, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_offset, int, 0, 0, 0, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_align, int, 0, 0, 0, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_vaddr, int, 0, 0, 0, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_paddr, int, 0, 0, 0, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_filesz, int, 0, 0, 0, 6
cck.elf.ELFProgramHeaderTable$Entry32, p_flags, int, 4, 0, 4, 6
avrora.sim.mcu.SPI$Frame, data, byte, 0, 256, 256, 256
avrora.sim.mcu.Timer8Bit$Mode_Normal, this$0, avrora.sim.mcu.Timer8Bit, 0, 12, 12, 12
avrora.sim.FiniteStateMachine$State, this$0, avrora.sim.FiniteStateMachine, 0, 1734, 1734, 1734
avrora.sim.FiniteStateMachine$State, name, java.lang.String, 0, 1734, 1734, 1734
avrora.sim.FiniteStateMachine$State, transition_time, [I, 0, 1734, 1734, 1734
avrora.sim.FiniteStateMachine$State, probes, avrora.sim.util.MulticastFSMProbe, 0, 1734, 1734, 1734
avrora.sim.radio.CC1000Radio$MatchRegister, txMatch, int, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$MatchRegister, this$0, avrora.sim.radio.CC1000Radio, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$MatchRegister, rxMatch, int, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$FrequencyRegister$FrequencySubRegister, this$1, avrora.sim.radio.CC1000Radio$FrequencyRegister, 78, 36, 36, 36
avrora.sim.radio.Medium, synch, avrora.sim.clock.Synchronizer, 0, 7, 7, 7
avrora.sim.radio.Medium, minLength, int, 0, 7, 7, 7
avrora.sim.radio.Medium, arbitrator, avrora.sim.radio.Medium$Arbitrator, 0, 7, 7, 7
avrora.sim.radio.Medium, leadBits, int, 0, 7, 7, 7
avrora.sim.radio.Medium, maxLength, int, 0, 7, 7, 7
avrora.sim.radio.Medium, bitsPerSecond, int, 0, 7, 7, 7
avrora.sim.radio.Medium, transmissions, java.util.List, 488, 7, 7, 7
avrora.sim.mcu.Timer16Bit$OCRnxTempHighRegister, this$0, avrora.sim.mcu.Timer16Bit, 0, 36, 36, 36
avrora.sim.mcu.Timer16Bit$OCRnxTempHighRegister, register, avrora.sim.RWRegister, 0, 36, 36, 36
avrora.sim.platform.ExternalFlash$PA3Output, this$0, avrora.sim.platform.ExternalFlash, 2922, 6, 6, 6
avrora.sim.platform.ExternalFlash$PD3Output, this$0, avrora.sim.platform.ExternalFlash, 166385, 6, 6, 6
avrora.sim.mcu.ADC$ControlRegister$ConversionEvent, this$1, avrora.sim.mcu.ADC$ControlRegister, 25232, 6, 6, 6
avrora.sim.mcu.RegisterSet$FieldWriter, fobject, avrora.sim.mcu.RegisterSet$Field, 0, 0, 0, 108
avrora.sim.mcu.RegisterSet$FieldWriter, value, int, 0, 0, 0, 108
avrora.sim.mcu.RegisterSet$FieldWriter, writtenMask, int, 0, 0, 0, 108
avrora.sim.platform.LED$LEDGroup, sim, avrora.sim.Simulator, 0, 6, 6, 6
avrora.sim.platform.LED$LEDGroup, leds, [Lavrora.sim.platform.LED;, 0, 6, 6, 6
avrora.sim.radio.Medium$Receiver$Ticker, this$0, avrora.sim.radio.Medium$Receiver, 8071784, 12, 12, 12
org.dacapo.harness.Avrora, args, [Ljava.lang.String;, 20, 1, 1, 1
cck.elf.ELFSectionHeaderTable$Entry32, sh_type, int, 24, 0, 22, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_addralign, int, 0, 0, 0, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_offset, int, 0, 0, 0, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_flags, int, 0, 0, 0, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_link, int, 0, 0, 0, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_name, int, 264, 0, 6, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_addr, int, 0, 0, 0, 22
cck.elf.ELFSectionHeaderTable$Entry32, this$0, cck.elf.ELFSectionHeaderTable, 528, 22, 22, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_info, int, 0, 0, 0, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_size, int, 0, 0, 0, 22
cck.elf.ELFSectionHeaderTable$Entry32, sh_entsize, int, 0, 0, 0, 22
avrora.sim.clock.DeltaQueue$Link, next, avrora.sim.clock.DeltaQueue$Link, 0, 0, 0, 42
avrora.sim.clock.DeltaQueue$Link, this$0, avrora.sim.clock.DeltaQueue, 1382634, 42, 42, 42
avrora.sim.clock.DeltaQueue$Link, delta, long, 0, 42, 42, 42
avrora.sim.clock.DeltaQueue$Link, events, avrora.sim.clock.DeltaQueue$EventList, 2752116, 1383899, 42, 42
cck.util.Option$Str, defvalue, java.lang.String, 0, 181, 180, 180
cck.util.Option$Str, value, java.lang.String, 323, 352, 180, 180
cck.util.VersionTag, major, int, 2, 1, 1, 1
cck.util.VersionTag, minor, int, 2, 1, 1, 1
cck.util.VersionTag, string, java.lang.String, 1, 1, 1, 1
cck.util.VersionTag, prefix, java.lang.String, 4, 1, 1, 1
cck.util.VersionTag, module, java.lang.String, 0, 1, 1, 1
cck.util.VersionTag, commit, int, 6, 1, 1, 1
cck.util.VersionTag, suffix, java.lang.String, 0, 1, 1, 1
avrora.sim.mcu.USART$DataRegister$TwoLevelFIFO, waitQueue, java.util.LinkedList, 36, 12, 12, 12
avrora.sim.mcu.USART$DataRegister$TwoLevelFIFO, readyQueue, java.util.LinkedList, 0, 12, 12, 12
avrora.sim.mcu.USART$DataRegister$TwoLevelFIFO, this$1, avrora.sim.mcu.USART$DataRegister, 0, 12, 12, 12
avrora.sim.radio.CC1000Radio$RSSIOutput, this$0, avrora.sim.radio.CC1000Radio, 2809, 6, 6, 6
avrora.sim.state.RegisterUtil$PermutedView, reg, avrora.sim.state.RegisterView, 12, 12, 12, 12
avrora.sim.state.RegisterUtil$PermutedView, bits, [B, 60, 12, 12, 12
avrora.sim.mcu.Timer16Bit$Mode_Reserved, this$0, avrora.sim.mcu.Timer16Bit, 0, 12, 12, 12
avrora.sim.mcu.ATMegaFamily$Timer3, this$0, avrora.sim.mcu.ATMegaFamily, 24, 6, 6, 6
avrora.sim.mcu.ATMegaFamily$Timer2, this$0, avrora.sim.mcu.ATMegaFamily, 0, 6, 6, 6
avrora.sim.mcu.ATMegaFamily$Timer1, this$0, avrora.sim.mcu.ATMegaFamily, 24, 6, 6, 6
avrora.sim.platform.sensors.LightSensor, fsm, avrora.sim.FiniteStateMachine, 0, 6, 6, 6
avrora.sim.platform.sensors.LightSensor, channel, int, 6, 6, 6, 6
avrora.sim.platform.sensors.LightSensor, adcDevice, avrora.sim.mcu.ADC, 6, 6, 6, 6
avrora.sim.platform.sensors.LightSensor, power, boolean, 18, 0, 6, 6
avrora.sim.platform.sensors.LightSensor, mcu, avrora.sim.mcu.AtmelMicrocontroller, 24, 6, 6, 6
avrora.sim.platform.sensors.LightSensor, on, boolean, 0, 0, 0, 6
avrora.sim.mcu.ATMegaFamily$Timer0, this$0, avrora.sim.mcu.ATMegaFamily, 0, 6, 6, 6
cck.util.Option$Bool, defvalue, boolean, 0, 15, 15, 15
cck.util.Option$Bool, value, boolean, 59, 15, 15, 15
avrora.sim.mcu.USART$Transmitter$Transmit, this$1, avrora.sim.mcu.USART$Transmitter, 0, 12, 12, 12
avrora.sim.mcu.USART$Transmitter$Transmit, frame, avrora.sim.mcu.USART$Frame, 0, 0, 0, 12
avrora.sim.mcu.ATMegaFamily$DirectionRegister, pins, [Lavrora.sim.mcu.DefaultMCU$Pin;, 54153, 36, 36, 36
avrora.sim.mcu.USART$ControlRegisterB, this$0, avrora.sim.mcu.USART, 0, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterB, _ucszHigh, avrora.sim.state.RegisterView, 0, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterB, _rxb8n, avrora.sim.state.BooleanView, 0, 12, 12, 12
avrora.actions.SimAction, REPORT_SECONDS, cck.util.Option$Bool, 1, 1, 1, 1
avrora.actions.SimAction, THROUGHPUT, cck.util.Option$Bool, 1, 1, 1, 1
avrora.actions.SimAction, startms, long, 1, 1, 1, 1
avrora.actions.SimAction, simulation, avrora.sim.Simulation, 5, 1, 1, 1
avrora.actions.SimAction, reported, boolean, 1, 1, 1, 1
avrora.actions.SimAction, SECONDS_PRECISION, cck.util.Option$Long, 1, 1, 1, 1
avrora.actions.SimAction, SIMULATION, cck.util.Option$Str, 1, 1, 1, 1
avrora.sim.mcu.USART$ControlRegisterC, _umsel, avrora.sim.state.RegisterView, 0, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterC, _stopBits, avrora.sim.state.RegisterView, 0, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterC, _ucszLow, avrora.sim.state.RegisterView, 0, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterC, this$0, avrora.sim.mcu.USART, 0, 12, 12, 12
avrora.sim.clock.MainClock, eventQueue, avrora.sim.clock.DeltaQueue, 49012731, 6, 6, 6
avrora.sim.clock.RippleSynchronizer, notifyPeriod, long, 6, 1, 1, 1
avrora.sim.clock.RippleSynchronizer, threadMap, java.util.HashMap, 677789, 1, 1, 1
avrora.sim.clock.RippleSynchronizer, goal, int, 2286512, 12, 1, 1
avrora.sim.clock.RippleSynchronizer, waitListHead, avrora.sim.clock.RippleSynchronizer$WaitLink, 0, 235929, 1, 1
avrora.sim.clock.RippleSynchronizer, meet_count, int, 0, 0, 0, 1
avrora.sim.clock.RippleSynchronizer, wait_count, int, 0, 0, 0, 1
avrora.sim.clock.RippleSynchronizer, action, avrora.sim.Simulator$Event, 0, 1, 1, 1
avrora.sim.clock.RippleSynchronizer, wallTime, long, 0, 0, 0, 1
avrora.sim.mcu.RegisterLayout$SubField, field, avrora.sim.mcu.RegisterLayout$Field, 0, 26, 26, 26
avrora.sim.mcu.RegisterLayout$SubField, length, int, 0, 0, 0, 26
avrora.sim.mcu.RegisterLayout$SubField, commit, boolean, 0, 0, 0, 26
avrora.sim.mcu.RegisterLayout$SubField, field_low_bit, int, 0, 0, 0, 26
avrora.sim.mcu.RegisterLayout$SubField, ior, int, 0, 26, 26, 26
avrora.sim.mcu.RegisterLayout$SubField, ior_low_bit, int, 0, 0, 0, 26
avrora.sim.mcu.RegisterLayout$SubField, mask, int, 0, 0, 0, 26
avrora.sim.AtmelInterpreter$SREGBehavior, this$0, avrora.sim.AtmelInterpreter, 7822979, 6, 6, 6
avrora.sim.mcu.USART$ControlRegisterA, _u2xn, avrora.sim.state.BooleanView, 6, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterA, _dor, avrora.sim.state.BooleanView, 0, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterA, this$0, avrora.sim.mcu.USART, 18, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterA, UDRE_flag, avrora.sim.mcu.ATMegaFamily$InterruptFlag, 12, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterA, TXC_flag, avrora.sim.mcu.ATMegaFamily$InterruptFlag, 6, 12, 12, 12
avrora.sim.mcu.USART$ControlRegisterA, RXC_flag, avrora.sim.mcu.ATMegaFamily$InterruptFlag, 0, 12, 12, 12
org.dacapo.parser.ConfigFileTokenManager, curChar, char, 3754, 1166, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjstateSet, [I, 4766, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, image, java.lang.StringBuffer, 87, 88, 1, 1
org.dacapo.parser.ConfigFileTokenManager, input_stream, org.dacapo.parser.SimpleCharStream, 1664, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, curLexState, int, 87, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjrounds, [I, 4554, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, defaultLexState, int, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedPos, int, 112, 294, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimage, java.lang.StringBuffer, 88, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjnewStateCnt, int, 3242, 3298, 1, 1
org.dacapo.parser.ConfigFileTokenManager, debugStream, java.io.PrintStream, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimageLen, int, 0, 87, 1, 1
org.dacapo.parser.ConfigFileTokenManager, lengthOfMatch, int, 0, 0, 0, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedKind, int, 522, 298, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjround, int, 5469, 915, 1, 1
avrora.sim.radio.CC1000Radio$DummyRegister, this$0, avrora.sim.radio.CC1000Radio, 0, 306, 306, 306
avrora.core.Program, program_end, int, 95320, 2, 2, 2
avrora.core.Program, cfg, avrora.core.ControlFlowGraph, 0, 0, 0, 2
avrora.core.Program, indirectEdges, java.util.HashMap, 0, 2, 2, 2
avrora.core.Program, flash_instrs, [Lavrora.arch.AbstractInstr;, 43682, 2, 2, 2
avrora.core.Program, program_start, int, 193490, 2, 2, 2
avrora.core.Program, arch, avrora.arch.AbstractArchitecture, 2, 2, 2, 2
avrora.core.Program, flash_data, [B, 72504, 2, 2, 2
avrora.core.Program, sourceMapping, avrora.core.SourceMapping, 6, 2, 2, 2
avrora.core.Program, program_length, int, 0, 2, 2, 2
avrora.sim.mcu.SPI$TransferEvent, this$0, avrora.sim.mcu.SPI, 416844, 6, 6, 6
avrora.sim.mcu.SPI$TransferEvent, transmitting, boolean, 0, 0, 0, 6
avrora.sim.mcu.SPI$TransferEvent, frame, avrora.sim.mcu.SPI$Frame, 0, 0, 0, 6
cck.elf.ELFHeader, e_shnum, short, 0, 2, 2, 2
cck.elf.ELFHeader, e_shstrndx, short, 0, 2, 2, 2
cck.elf.ELFHeader, e_shentsize, short, 0, 2, 2, 2
cck.elf.ELFHeader, e_entry, int, 0, 2, 2, 2
cck.elf.ELFHeader, e_flags, int, 0, 2, 2, 2
cck.elf.ELFHeader, e_machine, short, 2, 2, 2, 2
cck.elf.ELFHeader, e_phoff, int, 0, 2, 2, 2
cck.elf.ELFHeader, bigEndian, boolean, 0, 2, 2, 2
cck.elf.ELFHeader, e_ehsize, short, 0, 2, 2, 2
cck.elf.ELFHeader, e_phentsize, short, 0, 2, 2, 2
cck.elf.ELFHeader, e_shoff, int, 0, 2, 2, 2
cck.elf.ELFHeader, e_phnum, short, 0, 2, 2, 2
cck.elf.ELFHeader, e_version, int, 0, 2, 2, 2
cck.elf.ELFHeader, e_ident, [B, 24, 2, 2, 2
cck.elf.ELFHeader, e_type, short, 0, 2, 2, 2
org.dacapo.parser.SimpleCharStream, line, int, 1184, 44, 1, 1
org.dacapo.parser.SimpleCharStream, bufsize, int, 24, 1, 1, 1
org.dacapo.parser.SimpleCharStream, available, int, 2, 1, 1, 1
org.dacapo.parser.SimpleCharStream, column, int, 2368, 1242, 1, 1
org.dacapo.parser.SimpleCharStream, inputStream, java.io.Reader, 1, 1, 1, 1
org.dacapo.parser.SimpleCharStream, maxNextCharInd, int, 1146, 2, 1, 1
org.dacapo.parser.SimpleCharStream, tabSize, int, 56, 1, 1, 1
org.dacapo.parser.SimpleCharStream, inBuf, int, 1302, 137, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsLF, boolean, 1142, 85, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsCR, boolean, 1100, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufpos, int, 5178, 1279, 1, 1
org.dacapo.parser.SimpleCharStream, buffer, [C, 1205, 1, 1, 1
org.dacapo.parser.SimpleCharStream, tokenBegin, int, 288, 400, 1, 1
org.dacapo.parser.SimpleCharStream, bufline, [I, 1316, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufcolumn, [I, 1316, 1, 1, 1
avrora.sim.radio.CC1000Radio$CurrentRegister, vcoCurrent, int, 0, 987, 6, 6
avrora.sim.radio.CC1000Radio$CurrentRegister, this$0, avrora.sim.radio.CC1000Radio, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$CurrentRegister, loDrive, double, 0, 987, 6, 6
avrora.sim.radio.CC1000Radio$CurrentRegister, paDrive, int, 0, 987, 6, 6
avrora.sim.output.SimPrinter, simulator, avrora.sim.Simulator, 4310, 30, 30, 30
cck.elf.ELFStringTable, entry, cck.elf.ELFSectionHeaderTable$Entry32, 4, 4, 4, 4
cck.elf.ELFStringTable, data, [B, 11810, 4, 4, 4
cck.elf.ELFStringTable, map, java.util.HashMap, 798, 4, 4, 4
avrora.sim.platform.ExternalFlash$PD5Output, temp, short, 0, 0, 0, 6
avrora.sim.platform.ExternalFlash$PD5Output, this$0, avrora.sim.platform.ExternalFlash, 166307, 6, 6, 6
org.dacapo.parser.Config$Size, args, [Ljava.lang.String;, 0, 3, 3, 3
org.dacapo.parser.Config$Size, nThreads, int, 0, 3, 3, 3
org.dacapo.parser.Config$Size, outputFiles, java.util.HashMap, 16, 3, 3, 3
org.dacapo.parser.Config$Size, this$0, org.dacapo.parser.Config, 2, 3, 3, 3
org.dacapo.parser.Config$Size, name, java.lang.String, 0, 3, 3, 3
org.dacapo.parser.Config$Size, threadLimit, int, 3, 3, 3, 3
org.dacapo.parser.Config$Size, description, java.lang.String, 0, 0, 0, 3
cck.text.Verbose$Printer, enabled, boolean, 0, 1, 1, 1
avrora.sim.util.TransactionalList$Link, next, avrora.sim.util.TransactionalList$Link, 0, 0, 0, 30
avrora.sim.util.TransactionalList$Link, addTransaction, boolean, 0, 0, 0, 30
avrora.sim.util.TransactionalList$Link, object, java.lang.Object, 0, 30, 30, 30
avrora.sim.radio.CC1000Radio$Modem1Register, lockAvgN, boolean, 0, 12, 6, 6
avrora.sim.radio.CC1000Radio$Modem1Register, lockAvgMode, boolean, 0, 12, 6, 6
avrora.sim.radio.CC1000Radio$Modem1Register, this$0, avrora.sim.radio.CC1000Radio, 0, 6, 6, 6
avrora.sim.radio.CC1000Radio$Modem1Register, modemResetN, boolean, 0, 12, 6, 6
avrora.sim.radio.CC1000Radio$Modem1Register, settling, int, 0, 18, 6, 6
avrora.sim.radio.CC1000Radio$Modem1Register, mlimit, int, 0, 12, 6, 6
avrora.arch.legacy.LegacyRegister, number, int, 44157339, 35, 35, 35
avrora.arch.legacy.LegacyRegister, name, java.lang.String, 11065, 35, 35, 35
avrora.arch.legacy.LegacyRegister, width, int, 0, 35, 35, 35
org.dacapo.harness.TestHarness, config, org.dacapo.parser.Config, 5, 1, 1, 1
avrora.sim.mcu.USART$DataRegister, receiveRegister, avrora.sim.mcu.USART$DataRegister$TwoLevelFIFO, 0, 12, 12, 12
avrora.sim.mcu.USART$DataRegister, this$0, avrora.sim.mcu.USART, 0, 12, 12, 12
avrora.sim.mcu.USART$DataRegister, transmitRegister, avrora.sim.RWRegister, 0, 12, 12, 12
avrora.sim.mcu.EEPROM$EEPROMWriteFinishedEvent, this$0, avrora.sim.mcu.EEPROM, 0, 6, 6, 6
avrora.sim.mcu.SPI, connectedDevice, avrora.sim.mcu.SPIDevice, 0, 0, 0, 6
avrora.sim.mcu.SPI, period, int, 0, 0, 0, 6
avrora.sim.mcu.SPI, spifAccessed, boolean, 0, 0, 0, 6
avrora.sim.mcu.SPI, SPSR_reg, avrora.sim.mcu.SPI$SPSReg, 850572, 6, 6, 6
avrora.sim.mcu.SPI, transferEvent, avrora.sim.mcu.SPI$TransferEvent, 424889, 6, 6, 6
avrora.sim.mcu.SPI, SPCR_reg, avrora.sim.mcu.SPI$SPCRReg, 426410, 6, 6, 6
avrora.sim.mcu.SPI, SPDR_reg, avrora.sim.mcu.SPI$SPDReg, 852178, 6, 6, 6
avrora.sim.mcu.SPI, interruptNum, int, 849383, 6, 6, 6
avrora.sim.util.ClockCycleTimeout, simulator, avrora.sim.Simulator, 6, 6, 6, 6
avrora.sim.util.ClockCycleTimeout, timeout, long, 6, 6, 6, 6
avrora.sim.mcu.RegisterLayout$Field, subfields, [Lavrora.sim.mcu.RegisterLayout$SubField;, 66, 20, 18, 20
avrora.sim.mcu.RegisterLayout$Field, name, java.lang.String, 0, 20, 20, 20
avrora.sim.mcu.RegisterLayout$Field, length, int, 20, 0, 18, 20
