CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.xerces.impl.dtd.XMLSimpleType, enumeration, [Ljava.lang.String;, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLSimpleType, list, boolean, 0, 0, 0, 10
org.apache.xerces.impl.dtd.XMLSimpleType, defaultType, short, 0, 0, 0, 10
org.apache.xalan.processor.XSLTElementDef, m_elements, [Lorg.apache.xalan.processor.XSLTElementDef;, 21194, 49, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_has_required, boolean, 47, 50, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_attributes, [Lorg.apache.xalan.processor.XSLTAttributeDef;, 1655, 47, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_order, int, 2991, 85, 46, 47
org.apache.xalan.processor.XSLTElementDef, m_elementProcessor, org.apache.xalan.processor.XSLTElementProcessor, 3038, 46, 46, 47
org.apache.xalan.processor.XSLTElementDef, m_required, boolean, 2732, 50, 46, 47
org.apache.xalan.processor.XSLTElementDef, m_namespace, java.lang.String, 14714, 47, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_isOrdered, boolean, 2588, 50, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_classObject, java.lang.Class, 985, 47, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_nameAlias, java.lang.String, 4602, 47, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_name, java.lang.String, 22337, 47, 47, 47
org.apache.xalan.processor.XSLTElementDef, m_multiAllowed, boolean, 2991, 85, 46, 47
org.apache.xalan.processor.XSLTElementDef, m_lastOrder, int, 1474, 1548, 46, 47
org.apache.xalan.processor.XSLTElementDef, m_type, int, 1917, 48, 46, 47
org.apache.xalan.processor.XSLTElementDef, m_requiredFound, java.util.Hashtable, 911, 1, 21, 47
org.apache.xpath.axes.IteratorPool, m_freeStack, java.util.ArrayList, 2157568, 2093, 2093, 2094
org.apache.xpath.axes.IteratorPool, m_orig, org.apache.xml.dtm.DTMIterator, 50479, 2093, 2093, 2094
org.apache.xerces.impl.dtd.XMLElementDecl, simpleType, org.apache.xerces.impl.dtd.XMLSimpleType, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLElementDecl, scope, int, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLElementDecl, name, org.apache.xerces.xni.QName, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLElementDecl, type, short, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLElementDecl, contentModelValidator, org.apache.xerces.impl.dtd.models.ContentModelValidator, 0, 0, 0, 5
org.apache.xml.utils.NodeVector, m_firstFree, int, 3539096, 1668274, 66809, 66801
org.apache.xml.utils.NodeVector, m_blocksize, int, 58592, 66796, 66795, 66801
org.apache.xml.utils.NodeVector, m_map, [I, 2733920, 29298, 32702, 66801
org.apache.xml.utils.NodeVector, m_mapSize, int, 833229, 96092, 66803, 66801
org.apache.xalan.templates.AVT, m_rawName, java.lang.String, 115161, 167, 167, 167
org.apache.xalan.templates.AVT, m_name, java.lang.String, 115165, 167, 167, 167
org.apache.xalan.templates.AVT, m_parts, java.util.Vector, 49001, 188, 167, 167
org.apache.xalan.templates.AVT, m_uri, java.lang.String, 115274, 167, 167, 167
org.apache.xalan.templates.AVT, m_simpleString, java.lang.String, 343830, 313, 167, 167
org.apache.xalan.processor.TransformerFactoryImpl, m_uriResolver, javax.xml.transform.URIResolver, 0, 0, 0, 1
org.apache.xalan.processor.TransformerFactoryImpl, m_DOMsystemID, java.lang.String, 0, 1, 1, 1
org.apache.xalan.processor.TransformerFactoryImpl, m_isSecureProcessing, boolean, 2, 1, 1, 1
org.apache.xalan.processor.TransformerFactoryImpl, m_source_location, boolean, 1, 1, 1, 1
org.apache.xalan.processor.TransformerFactoryImpl, m_optimize, boolean, 1, 1, 1, 1
org.apache.xalan.processor.TransformerFactoryImpl, m_errorListener, javax.xml.transform.ErrorListener, 495, 1, 1, 1
org.apache.xalan.processor.TransformerFactoryImpl, m_incremental, boolean, 1, 1, 1, 1
org.apache.xpath.axes.WalkingIterator, m_firstWalker, org.apache.xpath.axes.AxesWalker, 310004, 10796, 10797, 10797
org.apache.xpath.axes.WalkingIterator, m_lastUsedWalker, org.apache.xpath.axes.AxesWalker, 59767, 140755, 10796, 10797
org.apache.xalan.templates.XMLNSDecl, m_prefix, java.lang.String, 64759, 4, 4, 4
org.apache.xalan.templates.XMLNSDecl, m_isExcluded, boolean, 1366398, 4, 4, 4
org.apache.xalan.templates.XMLNSDecl, m_uri, java.lang.String, 3, 4, 4, 4
org.apache.xalan.processor.StylesheetHandler, m_schema, org.apache.xalan.processor.XSLTSchema, 2, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_stylesheetRoot, org.apache.xalan.templates.StylesheetRoot, 2485, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_fragmentID, int, 988, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_source_location, boolean, 497, 2, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_importStack, java.util.Stack, 0, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_stylesheetProcessor, org.apache.xalan.processor.TransformerFactoryImpl, 496, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_parsingComplete, boolean, 0, 2, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_elems, java.util.Stack, 3391, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_stylesheetLocatorStack, java.util.Stack, 4027, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, warnedAboutOldXSLTNamespace, boolean, 0, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_optimize, boolean, 497, 2, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_stylesheetType, int, 1, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_docOrderCount, int, 859, 860, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_lastPoppedStylesheet, org.apache.xalan.templates.Stylesheet, 1, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_importSourceStack, java.util.Stack, 0, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_stylesheets, java.util.Stack, 4258, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_processors, java.util.Stack, 13542, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_originatingNode, org.w3c.dom.Node, 2662, 0, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_spacePreserveStack, org.apache.xml.utils.BoolStack, 4139, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_funcTable, org.apache.xpath.compiler.FunctionTable, 496, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_baseIdentifiers, java.util.Stack, 1, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_stylesheetLevel, int, 4, 3, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_prefixMappings, java.util.Vector, 1984, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_fragmentIDString, java.lang.String, 0, 0, 0, 1
org.apache.xalan.processor.StylesheetHandler, m_incremental, boolean, 497, 2, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_nsSupportStack, java.util.Stack, 3133, 1, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_elementID, int, 2964, 1977, 1, 1
org.apache.xalan.processor.StylesheetHandler, m_shouldProcess, boolean, 4881, 2, 1, 1
org.apache.xpath.XPathContext, m_axesIteratorStack, java.util.Stack, 187898, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_ownerGetErrorListener, java.lang.reflect.Method, 8399, 1699, 1699, 1704
org.apache.xpath.XPathContext, m_contextNodeLists, java.util.Stack, 910203, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_uriResolver, javax.xml.transform.URIResolver, 0, 0, 0, 1704
org.apache.xpath.XPathContext, m_prefixResolvers, org.apache.xml.utils.ObjectStack, 2032287, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_variableStacks, org.apache.xpath.VariableStack, 1312570, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_last_pushed_rtfdtm, org.apache.xml.utils.IntStack, 40396, 1699, 1699, 1704
org.apache.xpath.XPathContext, m_which_rtfdtm, int, 20198, 3399, 1699, 1704
org.apache.xpath.XPathContext, m_errorListener, javax.xml.transform.ErrorListener, 4197, 0, 1397, 1704
org.apache.xpath.XPathContext, m_predicateRoots, org.apache.xml.utils.NodeVector, 1700, 1699, 1699, 1704
org.apache.xpath.XPathContext, m_rtfdtm_stack, java.util.Vector, 42094, 3400, 1700, 1704
org.apache.xpath.XPathContext, m_owner, java.lang.Object, 5898, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_isSecureProcessing, boolean, 0, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_iteratorRoots, org.apache.xml.utils.NodeVector, 1700, 1699, 1699, 1704
org.apache.xpath.XPathContext, m_saxLocations, org.apache.xml.utils.ObjectStack, 2696151, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_currentNodes, org.apache.xml.utils.IntStack, 4980233, 1700, 1704, 1704
org.apache.xpath.XPathContext, m_predicatePos, org.apache.xml.utils.IntStack, 40399, 1699, 1699, 1704
org.apache.xpath.XPathContext, m_global_rtfdtm, org.apache.xml.dtm.ref.sax2dtm.SAX2RTFDTM, 1700, 3399, 1699, 1704
org.apache.xpath.XPathContext, m_sourceTreeManager, org.apache.xpath.SourceTreeManager, 1700, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_DTMXRTreeFrags, java.util.HashMap, 1700, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_defaultErrorListener, javax.xml.transform.ErrorListener, 0, 0, 0, 1704
org.apache.xpath.XPathContext, expressionContext, org.apache.xpath.XPathContext$XPathExpressionContext, 0, 1700, 1700, 1704
org.apache.xpath.XPathContext, m_dtmManager, org.apache.xml.dtm.DTMManager, 3476557, 3400, 1700, 1704
org.apache.xpath.XPathContext, m_primaryReader, org.xml.sax.XMLReader, 0, 0, 0, 1704
org.apache.xpath.XPathContext, m_currentExpressionNodes, org.apache.xml.utils.IntStack, 1812737, 1700, 1701, 1704
org.apache.xerces.impl.XMLEntityManager$CharacterBuffer, isExternal, boolean, 0, 5, 5, 5
org.apache.xerces.impl.XMLEntityManager$CharacterBuffer, ch, [C, 0, 5, 5, 5
org.apache.xalan.templates.ElemNumber, m_alphaCountTable, org.apache.xml.utils.res.CharArrayWrapper, 600, 15, 14, 14
org.apache.xalan.templates.ElemNumber, m_valueExpr, org.apache.xpath.XPath, 16093, 14, 14, 14
org.apache.xalan.templates.ElemNumber, m_lang_avt, org.apache.xalan.templates.AVT, 36002, 14, 14, 14
org.apache.xalan.templates.ElemNumber, m_groupingSize_avt, org.apache.xalan.templates.AVT, 35998, 14, 14, 14
org.apache.xalan.templates.ElemNumber, m_level, int, 92849, 28, 14, 14
org.apache.xalan.templates.ElemNumber, m_fromMatchPattern, org.apache.xpath.XPath, 88686, 15, 14, 14
org.apache.xalan.templates.ElemNumber, m_countMatchPattern, org.apache.xpath.XPath, 76793, 25, 14, 14
org.apache.xalan.templates.ElemNumber, m_format_avt, org.apache.xalan.templates.AVT, 32228, 28, 14, 14
org.apache.xalan.templates.ElemNumber, m_lettervalue_avt, org.apache.xalan.templates.AVT, 36301, 14, 14, 14
org.apache.xalan.templates.ElemNumber, m_groupingSeparator_avt, org.apache.xalan.templates.AVT, 36003, 14, 14, 14
org.apache.xpath.SourceTreeManager, m_uriResolver, javax.xml.transform.URIResolver, 0, 0, 0, 1700
org.apache.xpath.SourceTreeManager, m_sourceTree, java.util.Vector, 0, 3400, 1700, 1700
org.apache.xalan.processor.XSLTSchema, m_availElems, java.util.HashMap, 42, 1, 1, 1
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_endDocumentOccured, boolean, 27797, 3398, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_textType, int, 710447, 462770, 1703, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_walker, org.apache.xml.dtm.ref.DTMTreeWalker, 0, 1698, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_pastFirstElement, boolean, 286643, 3399, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_idAttributes, java.util.Hashtable, 27799, 1700, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_incrementalSAXSource, org.apache.xml.dtm.ref.IncrementalSAXSource, 1700, 1700, 1700, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_prefixMappings, java.util.Vector, 863353, 3398, 1698, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_textPendingStart, int, 2173461, 888596, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_chars, org.apache.xml.utils.FastStringBuffer, 2039312, 1698, 1698, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_valuesOrPrefixes, org.apache.xml.dtm.ref.DTMStringPool, 140087, 1700, 1700, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_entities, java.util.Vector, 0, 1699, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_systemId, java.lang.String, 0, 3399, 1700, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_coalescedTextType, int, 443470, 1085124, 1698, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_data, org.apache.xml.utils.SuballocatedIntVector, 2221380, 1700, 1702, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_contextIndexes, org.apache.xml.utils.IntStack, 1148257, 3400, 1701, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_previous, int, 1033645, 1021766, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_locator, org.xml.sax.Locator, 789415, 5098, 1698, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_insideDTD, boolean, 1700, 1699, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_sourceSystemId, org.apache.xml.utils.StringVector, 0, 1700, 1700, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_dataOrQName, org.apache.xml.utils.SuballocatedIntVector, 1312454, 1700, 1701, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_useSourceLocationProperty, boolean, 794505, 3398, 1698, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_parents, org.apache.xml.utils.IntStack, 1306712, 3400, 1702, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_sourceLine, org.apache.xml.utils.IntVector, 0, 1699, 1699, 1701
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM, m_sourceColumn, org.apache.xml.utils.IntVector, 0, 1700, 1700, 1701
org.apache.xerces.impl.validation.ValidationState, fIdRefTable, java.util.Hashtable, 1697, 5, 5, 5
org.apache.xerces.impl.validation.ValidationState, fEntityState, org.apache.xerces.impl.validation.EntityState, 0, 5, 5, 5
org.apache.xerces.impl.validation.ValidationState, fNamespaces, boolean, 0, 10, 5, 5
org.apache.xerces.impl.validation.ValidationState, fSymbolTable, org.apache.xerces.util.SymbolTable, 0, 5, 5, 5
org.apache.xerces.impl.validation.ValidationState, fNormalize, boolean, 0, 5, 5, 5
org.apache.xerces.impl.validation.ValidationState, fExtraChecking, boolean, 0, 5, 5, 5
org.apache.xerces.impl.validation.ValidationState, fNamespaceContext, org.apache.xerces.xni.NamespaceContext, 0, 5, 5, 5
org.apache.xerces.impl.validation.ValidationState, fIdTable, java.util.Hashtable, 1699, 5, 5, 5
org.apache.xerces.impl.validation.ValidationState, fFacetChecking, boolean, 0, 5, 5, 5
org.apache.xpath.axes.DescendantIterator, m_extendedTypeID, int, 0, 0, 0, 3
org.apache.xpath.axes.DescendantIterator, m_traverser, org.apache.xml.dtm.DTMAxisTraverser, 0, 0, 0, 3
org.apache.xpath.axes.DescendantIterator, m_axis, int, 0, 3, 3, 3
org.apache.xalan.templates.ElemText, m_disableOutputEscaping, boolean, 129, 131, 129, 129
org.apache.xml.serializer.utils.StringToIntTable, m_values, [I, 40189, 34, 34, 34
org.apache.xml.serializer.utils.StringToIntTable, m_firstFree, int, 310661, 92, 34, 34
org.apache.xml.serializer.utils.StringToIntTable, m_blocksize, int, 102, 34, 34, 34
org.apache.xml.serializer.utils.StringToIntTable, m_map, [Ljava.lang.String;, 206717, 34, 34, 34
org.apache.xml.serializer.utils.StringToIntTable, m_mapSize, int, 58, 34, 34, 34
org.apache.xerces.util.XMLResourceIdentifierImpl, fExpandedSystemId, java.lang.String, 1969, 6788, 2, 4
org.apache.xerces.util.XMLResourceIdentifierImpl, fPublicId, java.lang.String, 137, 6786, 2, 4
org.apache.xerces.util.XMLResourceIdentifierImpl, fBaseSystemId, java.lang.String, 0, 6790, 2, 4
org.apache.xerces.util.XMLResourceIdentifierImpl, fNamespace, java.lang.String, 0, 6792, 2, 4
org.apache.xerces.util.XMLResourceIdentifierImpl, fLiteralSystemId, java.lang.String, 0, 6784, 2, 4
org.apache.xml.dtm.ref.DTMManagerDefault, m_readerManager, org.apache.xml.utils.XMLReaderManager, 6798, 5097, 3399, 3402
org.apache.xml.dtm.ref.DTMManagerDefault, m_dtms, [Lorg.apache.xml.dtm.DTM;, 3127196, 3400, 3400, 3402
org.apache.xml.dtm.ref.DTMManagerDefault, m_dtm_offsets, [I, 1700, 3399, 3399, 3402
org.apache.xml.dtm.ref.DTMManagerDefault, m_expandedNameTable, org.apache.xml.dtm.ref.ExpandedNameTable, 0, 3400, 3400, 3402
org.apache.xml.dtm.ref.DTMManagerDefault, m_defaultHandler, org.xml.sax.helpers.DefaultHandler, 5097, 3399, 3399, 3402
org.apache.xalan.templates.ElemLiteralResult, m_rawName, java.lang.String, 1367455, 261, 261, 261
org.apache.xalan.templates.ElemLiteralResult, m_ExtensionElementURIs, org.apache.xml.utils.StringVector, 713, 0, 261, 261
org.apache.xalan.templates.ElemLiteralResult, m_localName, java.lang.String, 1367478, 261, 261, 261
org.apache.xalan.templates.ElemLiteralResult, m_xslAttr, java.util.List, 0, 261, 261, 261
org.apache.xalan.templates.ElemLiteralResult, m_namespace, java.lang.String, 1026004, 261, 261, 261
org.apache.xalan.templates.ElemLiteralResult, isLiteralResultAsStylesheet, boolean, 261, 522, 261, 261
org.apache.xalan.templates.ElemLiteralResult, m_avts, java.util.List, 518957, 348, 261, 261
org.apache.xalan.templates.ElemLiteralResult, m_version, java.lang.String, 0, 0, 0, 261
org.apache.xalan.templates.ElemLiteralResult, m_excludeResultPrefixes, org.apache.xml.utils.StringVector, 261, 0, 261, 261
org.apache.xalan.templates.ElemWhen, m_test, org.apache.xpath.XPath, 69654, 28, 28, 28
org.apache.xpath.NodeSetDTM, m_manager, org.apache.xml.dtm.DTMManager, 0, 55393, 55392, 55391
org.apache.xpath.NodeSetDTM, m_root, int, 0, 55400, 55398, 55391
org.apache.xpath.NodeSetDTM, m_mutable, boolean, 108793, 55396, 55399, 55391
org.apache.xpath.NodeSetDTM, m_last, int, 0, 55395, 55391, 55391
org.apache.xpath.NodeSetDTM, m_cacheNodes, boolean, 216891, 55397, 55402, 55391
org.apache.xpath.NodeSetDTM, m_next, int, 189095, 272275, 55399, 55391
org.apache.xalan.transformer.Counter, m_numberElem, org.apache.xalan.templates.ElemNumber, 0, 8100, 8100, 8100
org.apache.xalan.transformer.Counter, m_countNodesStartCount, int, 15999, 8100, 8100, 8100
org.apache.xalan.transformer.Counter, m_countResult, int, 65996, 82000, 6101, 8100
org.apache.xalan.transformer.Counter, m_countNodes, org.apache.xpath.NodeSetDTM, 131996, 8099, 8099, 8100
org.apache.xalan.transformer.Counter, m_fromNode, int, 0, 8100, 8100, 8100
org.apache.xpath.axes.AxesWalker, m_currentNode, int, 63982, 222106, 10901, 10902
org.apache.xpath.axes.AxesWalker, m_root, int, 31990, 190135, 10900, 10902
org.apache.xpath.axes.AxesWalker, m_nextWalker, org.apache.xpath.axes.AxesWalker, 233486, 4506, 202, 10902
org.apache.xpath.axes.AxesWalker, m_dtm, org.apache.xml.dtm.DTM, 91795, 189973, 10746, 10902
org.apache.xpath.axes.AxesWalker, m_traverser, org.apache.xml.dtm.DTMAxisTraverser, 31991, 189977, 10745, 10902
org.apache.xpath.axes.AxesWalker, m_prevWalker, org.apache.xpath.axes.AxesWalker, 28196, 36502, 10818, 10902
org.apache.xpath.axes.AxesWalker, m_axis, int, 91817, 310, 10897, 10902
org.apache.xpath.axes.AxesWalker, m_isFresh, boolean, 31985, 221973, 10746, 10902
org.apache.xml.dtm.ref.ExpandedNameTable, m_capacity, int, 352799, 5100, 5101, 5105
org.apache.xml.dtm.ref.ExpandedNameTable, m_extendedTypes, [Lorg.apache.xml.dtm.ref.ExtendedType;, 8783311, 5099, 5100, 5105
org.apache.xml.dtm.ref.ExpandedNameTable, hashET, org.apache.xml.dtm.ref.ExtendedType, 650072, 5100, 5100, 5105
org.apache.xml.dtm.ref.ExpandedNameTable, m_threshold, int, 35107, 5101, 5101, 5105
org.apache.xml.dtm.ref.ExpandedNameTable, m_nextType, int, 175531, 40207, 5101, 5105
org.apache.xml.dtm.ref.ExpandedNameTable, m_table, [Lorg.apache.xml.dtm.ref.ExpandedNameTable$HashEntry;, 484222, 5100, 5101, 5105
org.apache.xpath.axes.NodeSequence$IteratorCache, m_vec2, org.apache.xml.utils.NodeVector, 362052, 95994, 34097, 34099
org.apache.xpath.axes.NodeSequence$IteratorCache, m_useCount2, int, 117294, 213282, 34098, 34099
org.apache.xpath.axes.NodeSequence$IteratorCache, m_isComplete2, boolean, 79498, 40393, 34097, 34099
org.apache.xerces.impl.XMLDocumentScannerImpl$PrologDispatcher, this$0, org.apache.xerces.impl.XMLDocumentScannerImpl, 25734, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fValidator, org.apache.xerces.impl.dtd.XMLDTDValidator, 10, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDElementDecls, java.util.Vector, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDValidation, boolean, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fMixed, boolean, 0, 0, 0, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fTableOfIDAttributeNames, java.util.Hashtable, 0, 0, 0, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDContentModelSource, org.apache.xerces.xni.parser.XMLDTDContentModelSource, 0, 1700, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fGrammarBucket, org.apache.xerces.impl.dtd.DTDGrammarBucket, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fLocale, java.util.Locale, 0, 0, 0, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fErrorReporter, org.apache.xerces.impl.XMLErrorReporter, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fNotationEnumVals, java.util.Hashtable, 0, 0, 0, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fWarnOnUndeclaredElemdef, boolean, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDElementDeclName, java.lang.String, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDContentModelHandler, org.apache.xerces.xni.XMLDTDContentModelHandler, 0, 1701, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fValidation, boolean, 1700, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fWarnDuplicateAttdef, boolean, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDGrammar, org.apache.xerces.impl.dtd.DTDGrammar, 0, 1699, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fGrammarPool, org.apache.xerces.xni.grammars.XMLGrammarPool, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fInDTDIgnore, boolean, 0, 1697, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fPerformValidation, boolean, 0, 0, 0, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fMixedElementTypes, java.util.Vector, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fTableOfNOTATIONAttributeNames, java.util.Hashtable, 0, 0, 0, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDHandler, org.apache.xerces.xni.XMLDTDHandler, 0, 1699, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fSymbolTable, org.apache.xerces.util.SymbolTable, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fEntityDecl, org.apache.xerces.impl.dtd.XMLEntityDecl, 0, 5, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDSource, org.apache.xerces.xni.parser.XMLDTDSource, 0, 1698, 5, 5
org.apache.xerces.impl.dtd.XMLDTDProcessor, fNDataDeclNotations, java.util.Hashtable, 1700, 5, 5, 5
org.apache.xml.serializer.SecuritySupport12$1, this$0, org.apache.xml.serializer.SecuritySupport12, 0, 1700, 1700, 1700
org.apache.xml.serializer.SecuritySupport12$2, this$0, org.apache.xml.serializer.SecuritySupport12, 0, 1700, 1700, 1700
org.apache.xml.serializer.SecuritySupport12$6, this$0, org.apache.xml.serializer.SecuritySupport12, 0, 1, 1, 1
org.apache.xml.serializer.SecuritySupport12$6, val$cl, java.lang.ClassLoader, 2, 1, 1, 1
org.apache.xml.serializer.SecuritySupport12$6, val$name, java.lang.String, 1, 1, 1, 1
org.apache.xml.serializer.SecuritySupport12$3, this$0, org.apache.xml.serializer.SecuritySupport12, 0, 3400, 3400, 3401
org.apache.xml.serializer.SecuritySupport12$3, val$cl, java.lang.ClassLoader, 6802, 3401, 3401, 3401
org.apache.xerces.util.XMLAttributesImpl$Attribute, next, org.apache.xerces.util.XMLAttributesImpl$Attribute, 0, 0, 0, 24
org.apache.xerces.util.XMLAttributesImpl$Attribute, nonNormalizedValue, java.lang.String, 0, 0, 0, 24
org.apache.xerces.util.XMLAttributesImpl$Attribute, schemaId, boolean, 0, 0, 0, 24
org.apache.xerces.util.XMLAttributesImpl$Attribute, name, org.apache.xerces.xni.QName, 0, 24, 24, 24
org.apache.xerces.util.XMLAttributesImpl$Attribute, type, java.lang.String, 0, 0, 0, 24
org.apache.xerces.util.XMLAttributesImpl$Attribute, value, java.lang.String, 0, 0, 0, 24
org.apache.xerces.util.XMLAttributesImpl$Attribute, augs, org.apache.xerces.xni.Augmentations, 0, 24, 24, 24
org.apache.xerces.util.XMLAttributesImpl$Attribute, specified, boolean, 0, 0, 0, 24
org.apache.xml.serializer.SecuritySupport12$4, this$0, org.apache.xml.serializer.SecuritySupport12, 0, 1, 1, 1
org.apache.xml.serializer.SecuritySupport12$4, val$propName, java.lang.String, 1, 1, 1, 1
org.apache.xalan.templates.ElemTemplate, m_argsQNameIDs, [I, 0, 0, 0, 140
org.apache.xalan.templates.ElemTemplate, m_frameSize, int, 0, 135, 135, 140
org.apache.xalan.templates.ElemTemplate, m_publicId, java.lang.String, 0, 135, 135, 140
org.apache.xalan.templates.ElemTemplate, m_name, org.apache.xml.utils.QName, 276, 142, 140, 140
org.apache.xalan.templates.ElemTemplate, m_priority, double, 177, 140, 140, 140
org.apache.xalan.templates.ElemTemplate, m_mode, org.apache.xml.utils.QName, 348685, 24, 77, 140
org.apache.xalan.templates.ElemTemplate, m_matchPattern, org.apache.xpath.XPath, 567, 277, 140, 140
