CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.lucene.index.TermsHashPerField, postingsHashHalfSize, int, 35629, 31, 6, 6
org.apache.lucene.index.NormsWriterPerField, upto, int, 14988, 3708, 3, 3
org.apache.lucene.index.NormsWriterPerField, perThread, org.apache.lucene.index.NormsWriterPerThread, 0, 3, 3, 3
org.apache.lucene.index.NormsWriterPerField, norms, [B, 3792, 93, 3, 3
org.apache.lucene.index.NormsWriterPerField, docState, org.apache.lucene.index.DocumentsWriter$DocState, 7404, 3, 3, 3
org.apache.lucene.index.NormsWriterPerField, fieldInfo, org.apache.lucene.index.FieldInfo, 11106, 3, 3, 3
org.apache.lucene.index.NormsWriterPerField, docIDs, [I, 7494, 93, 3, 3
org.apache.lucene.index.NormsWriterPerField, fieldState, org.apache.lucene.index.DocInverter$FieldInvertState, 7404, 3, 3, 3
org.apache.lucene.index.StoredFieldsWriter, fieldsWriter, org.apache.lucene.index.FieldsWriter, 2476, 2, 1, 1
org.apache.lucene.index.StoredFieldsWriter, allocCount, int, 2, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriter, docFreeList, [Lorg.apache.lucene.index.StoredFieldsWriter$PerDoc;, 2468, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriter, lastDocID, int, 2471, 1236, 1, 1
org.apache.lucene.index.StoredFieldsWriter, freeCount, int, 3701, 2467, 1, 1
org.apache.lucene.index.StoredFieldsWriter, docWriter, org.apache.lucene.index.DocumentsWriter, 1242, 1, 1, 1
org.dacapo.parser.SimpleCharStream, line, int, 1165, 29, 1, 1
org.dacapo.parser.SimpleCharStream, bufsize, int, 46, 1, 1, 1
org.dacapo.parser.SimpleCharStream, available, int, 6, 1, 1, 1
org.dacapo.parser.SimpleCharStream, column, int, 2315, 1193, 1, 1
org.dacapo.parser.SimpleCharStream, inputStream, java.io.Reader, 4, 1, 1, 1
org.dacapo.parser.SimpleCharStream, maxNextCharInd, int, 1150, 2, 1, 1
org.dacapo.parser.SimpleCharStream, tabSize, int, 26, 1, 1, 1
org.dacapo.parser.SimpleCharStream, inBuf, int, 1366, 181, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsLF, boolean, 1138, 56, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsCR, boolean, 1111, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufpos, int, 5255, 1323, 1, 1
org.dacapo.parser.SimpleCharStream, buffer, [C, 1218, 1, 1, 1
org.dacapo.parser.SimpleCharStream, tokenBegin, int, 267, 478, 1, 1
org.dacapo.parser.SimpleCharStream, bufline, [I, 1310, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufcolumn, [I, 1310, 1, 1, 1
org.apache.lucene.index.TermInfo, proxPointer, long, 100898, 201301, 35643, 35643
org.apache.lucene.index.TermInfo, freqPointer, long, 100898, 201301, 35643, 35643
org.apache.lucene.index.TermInfo, skipOffset, int, 100898, 165658, 35639, 35643
org.apache.lucene.index.TermInfo, docFreq, int, 100898, 201301, 35643, 35643
org.apache.lucene.analysis.Token, endOffset, int, 937629, 1381976, 1271065, 4050989
org.apache.lucene.analysis.Token, startOffset, int, 0, 1381976, 1127355, 4050989
org.apache.lucene.analysis.Token, positionIncrement, int, 1379508, 2761485, 1479286, 4050989
org.apache.lucene.analysis.Token, termText, java.lang.String, 11543371, 2761484, 2807580, 4050989
org.apache.lucene.analysis.Token, termLength, int, 6458130, 2768104, 4023926, 4050989
org.apache.lucene.analysis.Token, payload, org.apache.lucene.index.Payload, 940097, 1381976, 1082743, 4050989
org.apache.lucene.analysis.Token, termBuffer, [C, 20774540, 3, 2807581, 4050989
org.apache.lucene.analysis.Token, flags, int, 0, 1381976, 399018, 4050989
org.apache.lucene.analysis.Token, type, java.lang.String, 1379508, 1381977, 1100370, 4050989
org.apache.lucene.analysis.standard.StandardTokenizerImpl, yyline, int, 0, 2467, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, yychar, int, 4468694, 3091653, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzEndRead, int, 1392592, 5222, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzBuffer, [C, 2773295, 1, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, yycolumn, int, 0, 2467, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzLexicalState, int, 3089186, 2468, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzReader, java.io.Reader, 2592, 2468, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzCurrentPos, int, 7737, 3095603, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzMarkedPos, int, 5852152, 3095603, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzAtEOF, boolean, 2592, 3662, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzPushbackPos, int, 1358, 3825, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzStartRead, int, 7239645, 3093011, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzAtBOL, boolean, 0, 2468, 1, 1
org.apache.lucene.analysis.standard.StandardTokenizerImpl, zzState, int, 23899175, 10664842, 1, 1
org.apache.lucene.index.NormsWriter, fieldInfos, org.apache.lucene.index.FieldInfos, 8, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriterPerThread, storedFieldsWriter, org.apache.lucene.index.StoredFieldsWriter, 0, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriterPerThread, docState, org.apache.lucene.index.DocumentsWriter$DocState, 0, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriterPerThread, doc, org.apache.lucene.index.StoredFieldsWriter$PerDoc, 2468, 1234, 1, 1
org.apache.lucene.index.StoredFieldsWriterPerThread, localFieldsWriter, org.apache.lucene.index.FieldsWriter, 0, 1, 1, 1
org.apache.lucene.store.RAMFile, sizeInBytes, long, 0, 0, 0, 6
org.apache.lucene.store.RAMFile, buffers, java.util.ArrayList, 9212, 6, 6, 6
org.apache.lucene.store.RAMFile, length, long, 0, 118460, 6, 6
org.apache.lucene.store.RAMFile, lastModified, long, 0, 66439, 6, 6
org.apache.lucene.store.RAMFile, directory, org.apache.lucene.store.RAMDirectory, 6, 0, 6, 6
org.dacapo.parser.Config$Size, args, [Ljava.lang.String;, 0, 2, 2, 2
org.dacapo.parser.Config$Size, nThreads, int, 0, 2, 2, 2
org.dacapo.parser.Config$Size, outputFiles, java.util.HashMap, 48, 2, 2, 2
org.dacapo.parser.Config$Size, this$0, org.dacapo.parser.Config, 8, 2, 2, 2
org.dacapo.parser.Config$Size, name, java.lang.String, 0, 2, 2, 2
org.dacapo.parser.Config$Size, threadLimit, int, 3, 2, 2, 2
org.dacapo.parser.Config$Size, description, java.lang.String, 0, 0, 0, 2
org.apache.lucene.index.CompoundFileReader$CSIndexInput, length, long, 1160, 18, 18, 18
org.apache.lucene.index.CompoundFileReader$CSIndexInput, fileOffset, long, 577, 18, 18, 18
org.apache.lucene.index.CompoundFileReader$CSIndexInput, base, org.apache.lucene.store.IndexInput, 1166, 18, 18, 18
org.apache.commons.cli.CommandLine, args, java.util.List, 4, 1, 1, 1
org.apache.commons.cli.CommandLine, options, java.util.List, 43, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriter$PerDoc, fdt, org.apache.lucene.store.RAMOutputStream, 1234, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriter$PerDoc, this$0, org.apache.lucene.index.StoredFieldsWriter, 1234, 1, 1, 1
org.apache.lucene.index.StoredFieldsWriter$PerDoc, numStoredFields, int, 0, 1234, 1, 1
org.apache.lucene.index.ByteSliceReader, upto, int, 4481314, 2143052, 12, 13
org.apache.lucene.index.ByteSliceReader, bufferOffset, int, 433703, 139005, 12, 13
org.apache.lucene.index.ByteSliceReader, level, int, 135494, 139005, 12, 13
org.apache.lucene.index.ByteSliceReader, endIndex, int, 501450, 71258, 12, 13
org.apache.lucene.index.ByteSliceReader, pool, org.apache.lucene.index.ByteBlockPool, 67747, 71258, 12, 13
org.apache.lucene.index.ByteSliceReader, limit, int, 2275035, 139005, 12, 13
org.apache.lucene.index.ByteSliceReader, bufferUpto, int, 278010, 139005, 12, 13
org.apache.lucene.index.ByteSliceReader, buffer, [B, 2275035, 139005, 12, 13
org.apache.lucene.index.SegmentTermPositions, proxCount, int, 1345570, 1345570, 2, 2
org.apache.lucene.index.SegmentTermPositions, needToLoadPayload, boolean, 940097, 975726, 2, 2
org.apache.lucene.index.SegmentTermPositions, lazySkipProxCount, int, 1345570, 441104, 2, 2
org.apache.lucene.index.SegmentTermPositions, payloadLength, int, 0, 35629, 2, 2
org.apache.lucene.index.SegmentTermPositions, proxStream, org.apache.lucene.store.IndexInput, 1915827, 4, 2, 2
org.apache.lucene.index.SegmentTermPositions, position, int, 940097, 1309941, 2, 2
org.apache.lucene.index.SegmentTermPositions, lazySkipPointer, long, 975726, 71260, 2, 2
org.apache.lucene.index.IndexFileDeleter$RefCount, count, int, 125, 125, 26, 26
org.apache.lucene.index.SegmentInfos$1, this$0, org.apache.lucene.index.SegmentInfos, 0, 1, 1, 1
org.apache.lucene.index.FreqProxTermsWriterPerThread, termsHashPerThread, org.apache.lucene.index.TermsHashPerThread, 0, 1, 1, 1
org.apache.lucene.index.FreqProxTermsWriterPerThread, docState, org.apache.lucene.index.DocumentsWriter$DocState, 0, 1, 1, 1
org.apache.lucene.analysis.StopFilter, stopWords, org.apache.lucene.analysis.CharArraySet, 1379508, 1, 1, 1
org.apache.lucene.analysis.StopFilter, enablePositionIncrements, boolean, 937629, 1, 1, 1
org.dacapo.harness.TestHarness, config, org.dacapo.parser.Config, 5, 1, 1, 1
org.apache.lucene.index.SegmentMerger, fieldInfos, org.apache.lucene.index.FieldInfos, 58289, 1, 1, 1
org.apache.lucene.index.SegmentMerger, termInfosWriter, org.apache.lucene.index.TermInfosWriter, 29135, 2, 1, 1
org.apache.lucene.index.SegmentMerger, checkAbort, org.apache.lucene.index.SegmentMerger$CheckAbort, 58275, 1, 1, 1
org.apache.lucene.index.SegmentMerger, rawDocLengths2, [I, 0, 1, 1, 1
org.apache.lucene.index.SegmentMerger, matchingSegmentReaders, [Lorg.apache.lucene.index.SegmentReader;, 2, 1, 1, 1
org.apache.lucene.index.SegmentMerger, skipListWriter, org.apache.lucene.index.DefaultSkipListWriter, 92194, 2, 1, 1
org.apache.lucene.index.SegmentMerger, skipInterval, int, 369845, 1, 1, 1
org.apache.lucene.index.SegmentMerger, payloadBuffer, [B, 0, 0, 0, 1
org.apache.lucene.index.SegmentMerger, directory, org.apache.lucene.store.Directory, 7, 1, 1, 1
org.apache.lucene.index.SegmentMerger, mergedDocs, int, 2, 1, 1, 1
org.apache.lucene.index.SegmentMerger, freqOutput, org.apache.lucene.store.IndexOutput, 554251, 2, 1, 1
org.apache.lucene.index.SegmentMerger, maxSkipLevels, int, 1, 1, 1, 1
org.apache.lucene.index.SegmentMerger, termIndexInterval, int, 1, 2, 1, 1
org.apache.lucene.index.SegmentMerger, proxOutput, org.apache.lucene.store.IndexOutput, 998362, 2, 1, 1
org.apache.lucene.index.SegmentMerger, termInfo, org.apache.lucene.index.TermInfo, 58262, 1, 1, 1
org.apache.lucene.index.SegmentMerger, readers, java.util.List, 45, 1, 1, 1
org.apache.lucene.index.SegmentMerger, delCounts, [I, 1, 0, 1, 1
org.apache.lucene.index.SegmentMerger, rawDocLengths, [I, 0, 1, 1, 1
org.apache.lucene.index.SegmentMerger, segment, java.lang.String, 11, 1, 1, 1
org.apache.lucene.index.SegmentMerger, mergeDocStores, boolean, 9, 1, 1, 1
org.apache.lucene.index.SegmentMerger, queue, org.apache.lucene.index.SegmentMergeQueue, 136021, 2, 1, 1
org.apache.lucene.index.SegmentMerger, docMaps, [[I, 1, 0, 1, 1
org.apache.lucene.index.DocumentsWriter$WaitQueue, numWaiting, int, 0, 0, 0, 1
org.apache.lucene.index.DocumentsWriter$WaitQueue, waiting, [Lorg.apache.lucene.index.DocumentsWriter$DocWriter;, 2468, 1, 1, 1
org.apache.lucene.index.DocumentsWriter$WaitQueue, this$0, org.apache.lucene.index.DocumentsWriter, 2468, 1, 1, 1
org.apache.lucene.index.DocumentsWriter$WaitQueue, nextWriteDocID, int, 2468, 1236, 1, 1
org.apache.lucene.index.DocumentsWriter$WaitQueue, waitingBytes, long, 1234, 0, 1, 1
org.apache.lucene.index.DocumentsWriter$WaitQueue, nextWriteLoc, int, 3702, 1357, 1, 1
org.dacapo.parser.Config, sizes, java.util.HashMap, 56, 1, 1, 1
org.dacapo.parser.Config, threadModel, org.dacapo.parser.Config$ThreadModel, 7, 2, 1, 1
org.dacapo.parser.Config, name, java.lang.String, 0, 1, 1, 1
org.dacapo.parser.Config, className, java.lang.String, 1, 2, 1, 1
org.dacapo.parser.Config, jar, java.lang.String, 1, 1, 1, 1
org.dacapo.parser.Config, libs, [Ljava.lang.String;, 1, 1, 1, 1
org.dacapo.parser.Config, desc, java.util.HashMap, 9, 1, 1, 1
org.apache.lucene.util.CloseableThreadLocal, t, java.lang.ThreadLocal, 1235, 9, 5, 5
org.apache.lucene.util.CloseableThreadLocal, hardRefs, java.util.Map, 3, 9, 5, 5
org.apache.lucene.index.FreqProxFieldMergeState, p, org.apache.lucene.index.FreqProxTermsWriter$PostingList, 320661, 35629, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, textOffset, int, 0, 35629, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, termFreq, int, 0, 369844, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, field, org.apache.lucene.index.FreqProxTermsWriterPerField, 476731, 6, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, docID, int, 334215, 405473, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, freq, org.apache.lucene.index.ByteSliceReader, 896030, 6, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, postings, [Lorg.apache.lucene.index.RawPostingList;, 35629, 6, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, text, [C, 0, 35629, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, postingUpto, int, 106899, 35641, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, numPostings, int, 35635, 6, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, charPool, org.apache.lucene.index.CharBlockPool, 35629, 6, 6, 6
org.apache.lucene.index.FreqProxFieldMergeState, prox, org.apache.lucene.index.ByteSliceReader, 35629, 6, 6, 6
org.dacapo.harness.CommandLineArgs, line, org.apache.commons.cli.CommandLine, 29, 1, 1, 1
org.dacapo.harness.CommandLineArgs, callback, org.dacapo.harness.Callback, 2, 2, 1, 1
org.dacapo.harness.CommandLineArgs, benchmarks, java.util.List, 2, 1, 1, 1
org.apache.lucene.store.SimpleFSLock, lockFile, java.io.File, 3, 1, 1, 1
org.apache.lucene.store.SimpleFSLock, lockDir, java.io.File, 2, 1, 1, 1
