About to transcode 3 SVG file(s)

Converting mapWaadt.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapWaadt.png ... ... success
Converting mapSpain.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapSpain.png ... ... success
Converting sydney.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/sydney.png ... ... success
CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.dacapo.harness.TeeOutputStream, toScreen, 348, 4, 2, 2
org.dacapo.harness.TeeOutputStream, log, 1052, 8, 2, 2
org.dacapo.harness.TeeOutputStream, logFile, 4, 2, 2, 2
org.dacapo.harness.TeeOutputStream, version, 0, 2, 2, 2
org.apache.batik.util.ParsedURL, path, 70, 0, 3, 24
org.apache.batik.util.ParsedURL, protocol, 42, 0, 3, 24
org.apache.batik.util.ParsedURL, ref, 33, 0, 18, 24
org.apache.batik.util.ParsedURL, data, 256, 71, 24, 24
org.apache.batik.util.ParsedURL, userAgent, 14, 0, 9, 24
org.apache.batik.ext.awt.image.SVGComposite$AlphaPreCompositeContext, srcCM, 0, 2, 2, 2
org.apache.batik.ext.awt.image.SVGComposite$AlphaPreCompositeContext, dstCM, 0, 2, 2, 2
org.apache.batik.util.io.StringNormalizingReader, next, 650190, 323782, 2626, 2626
org.apache.batik.util.io.StringNormalizingReader, string, 323782, 2626, 2626, 2626
org.apache.batik.util.io.StringNormalizingReader, line, 0, 2626, 2626, 2626
org.apache.batik.util.io.StringNormalizingReader, length, 326408, 2626, 2626, 2626
org.apache.batik.util.io.StringNormalizingReader, column, 0, 0, 0, 2626
org.apache.batik.dom.AbstractDocument$IdSoftRef, this$0, 0, 43, 43, 43
org.apache.batik.dom.AbstractDocument$IdSoftRef, id, 0, 43, 43, 43
org.apache.batik.dom.AbstractDocument$IdSoftRef, list, 0, 0, 0, 43
org.apache.crimson.parser.Parser2$NameCacheEntry, next, 0, 0, 0, 133
org.apache.crimson.parser.Parser2$NameCacheEntry, name, 0, 0, 0, 133
org.apache.crimson.parser.Parser2$NameCacheEntry, chars, 36463, 0, 87, 133
org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio, baseVal, 20, 5, 5, 15
org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio, animVal, 10, 5, 5, 15
org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio, changing, 0, 0, 0, 15
org.dacapo.harness.TeePrintStream, out, 6, 0, 2, 2
org.apache.batik.css.engine.SVGCSSEngine, lineHeightIndex, 0, 3, 3, 3
org.apache.batik.css.engine.SVGCSSEngine, fontSizeIndex, 3, 0, 3, 3
org.apache.batik.dom.AbstractCharacterData, nodeValue, 154225, 17430, 8715, 8715
org.apache.batik.dom.AbstractCharacterData, readonly, 0, 0, 0, 8715
org.apache.batik.bridge.SVGUseElementBridge, l, 0, 0, 0, 3
org.apache.batik.bridge.SVGUseElementBridge, subCtx, 0, 0, 0, 3
jdk.internal.org.objectweb.asm.ByteVector, data, 17082, 764, 475, 475
jdk.internal.org.objectweb.asm.ByteVector, length, 9628, 8252, 475, 475
org.apache.batik.ext.awt.image.PadMode, mode, 0, 3, 3, 3
org.apache.batik.dom.svg.AbstractSVGLength, unitType, 1084, 1084, 864, 864
org.apache.batik.dom.svg.AbstractSVGLength, unit, 220, 0, 220, 864
org.apache.batik.dom.svg.AbstractSVGLength, this$0, 0, 0, 0, 864
org.apache.batik.dom.svg.AbstractSVGLength, context, 1084, 864, 864, 864
org.apache.batik.dom.svg.AbstractSVGLength, value, 1304, 1084, 864, 864
org.apache.batik.dom.svg.AbstractSVGLength, direction, 1084, 864, 864, 864
org.apache.batik.dom.svg.SVGOMStyleElement, styleSheet, 4740, 2, 2, 2
org.apache.batik.dom.svg.SVGOMStyleElement, domCharacterDataModifiedListener, 2, 2, 2, 2
org.apache.batik.dom.svg.SVGOMStyleElement, sheet, 0, 0, 0, 2
org.apache.batik.ext.awt.image.renderable.GaussianBlurRable8Bit, x, 1, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.GaussianBlurRable8Bit, width, 1, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.GaussianBlurRable8Bit, y, 1, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.GaussianBlurRable8Bit, stdDeviationY, 2, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.GaussianBlurRable8Bit, stdDeviationX, 2, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.GaussianBlurRable8Bit, height, 1, 1, 1, 1
org.xml.sax.helpers.NamespaceSupport, contextPos, 25408, 5645, 3, 3
org.xml.sax.helpers.NamespaceSupport, currentContext, 19516, 5661, 3, 3
org.xml.sax.helpers.NamespaceSupport, contexts, 14124, 3, 3, 3
org.xml.sax.helpers.NamespaceSupport, namespaceDeclUris, 0, 3, 3, 3
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, valid, 240, 220, 220, 220
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, unitType, 0, 220, 220, 220
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, localName, 220, 0, 220, 220
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, this$0, 942, 220, 220, 220
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, nonNegative, 220, 0, 220, 220
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, namespaceURI, 220, 0, 220, 220
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, value, 140, 220, 220, 220
org.apache.batik.dom.svg.AbstractSVGAnimatedLength$BaseSVGLength, element, 228, 0, 220, 220
org.apache.batik.dom.GenericCDATASection, readonly, 3, 0, 3, 3
org.apache.batik.dom.GenericCDATASection, ownerDocument, 0, 3, 3, 3
org.apache.batik.dom.events.EventSupport, node, 0, 2, 2, 2
org.apache.batik.dom.events.EventSupport, capturingListeners, 0, 0, 0, 2
org.apache.batik.dom.events.EventSupport, bubblingListeners, 4, 2, 2, 2
org.apache.batik.dom.svg.SVGOMRectElement$1, this$0, 27, 28, 28, 28
org.apache.batik.gvt.renderer.StrokingTextPainter$TextRun, layout, 2618, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextRun, aci, 2618, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextRun, this$0, 0, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextRun, lengthAdjust, 238, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextRun, length, 238, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextRun, firstRunInChunk, 2856, 238, 238, 238
org.apache.batik.gvt.renderer.StrokingTextPainter$TextRun, anchorType, 238, 476, 238, 238
org.apache.batik.dom.svg.SVGOMRectElement$2, this$0, 27, 28, 28, 28
org.apache.batik.dom.AbstractParentNode, referrer, 0, 0, 0, 8358
org.apache.batik.dom.AbstractParentNode, localizableSupport, 0, 0, 0, 8358
org.apache.batik.dom.AbstractParentNode, readonly, 0, 0, 0, 8358
org.apache.batik.dom.AbstractParentNode, childNodes, 328430, 6267, 8358, 8358
org.apache.batik.dom.AbstractParentNode, firstChild, 141534, 0, 6267, 8358
org.apache.batik.dom.AbstractParentNode, mainAnimatedAttributeListener, 0, 0, 0, 8358
org.apache.batik.dom.AbstractParentNode, cssNavigableDocumentListeners, 0, 0, 0, 8358
org.apache.batik.dom.AbstractParentNode, url, 0, 0, 0, 8358
org.apache.batik.dom.AbstractParentNode, isSVG12, 0, 0, 0, 8358
org.apache.batik.dom.AbstractParentNode, animatedAttributeListeners, 0, 0, 0, 8358
org.apache.batik.ext.awt.image.rendered.TileBlock, xOff, 15, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, w, 24, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, h, 27, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, occY, 3, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, occX, 3, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, occH, 0, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, occW, 12, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, yOff, 15, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, occupied, 3, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileBlock, benefit, 65, 62, 3, 3
org.apache.batik.gvt.CompositeShapePainter, shape, 5709, 1903, 1903, 1903
org.apache.batik.gvt.CompositeShapePainter, count, 18940, 3806, 1903, 1903
org.apache.batik.gvt.CompositeShapePainter, painters, 22746, 1903, 1903, 1903
org.apache.batik.dom.svg.SVGOMAnimatedNumberList, emptyAllowed, 0, 286, 286, 286
org.apache.batik.dom.svg.SVGOMAnimatedNumberList, defaultValue, 0, 286, 286, 286
org.apache.batik.dom.svg.SVGOMAnimatedNumberList, baseVal, 420, 210, 210, 286
org.apache.batik.dom.svg.SVGOMAnimatedNumberList, animVal, 420, 210, 210, 286
org.apache.batik.dom.svg.SVGOMAnimatedNumberList, changing, 0, 0, 0, 286
org.apache.batik.util.SoftDoublyIndexedTable, count, 3, 3, 3, 3
org.apache.batik.util.SoftDoublyIndexedTable, referenceQueue, 3, 3, 3, 3
org.apache.batik.util.SoftDoublyIndexedTable, table, 15, 3, 3, 3
org.apache.batik.dom.AbstractElement, externalResourcesRequired, 0, 0, 0, 2821
org.apache.batik.dom.AbstractElement, x, 0, 0, 0, 2821
org.apache.batik.dom.AbstractElement, width, 0, 0, 0, 2821
org.apache.batik.dom.AbstractElement, preserveAspectRatio, 0, 0, 0, 2821
org.apache.batik.dom.AbstractElement, y, 0, 0, 0, 2821
org.apache.batik.dom.AbstractElement, attributes, 355405, 2784, 2821, 2821
org.apache.batik.dom.AbstractElement, ownerDocument, 43, 0, 43, 2821
org.apache.batik.dom.AbstractElement, height, 0, 0, 0, 2821
org.apache.batik.dom.GenericAttrNS, readonly, 329, 0, 157, 157
org.apache.batik.bridge.DocumentLoader, cacheMap, 10, 3, 3, 3
org.apache.batik.bridge.DocumentLoader, documentFactory, 3, 3, 3, 3
org.apache.batik.bridge.DocumentLoader, userAgent, 0, 3, 3, 3
org.apache.batik.gvt.CanvasGraphicsNode, transform, 22, 10, 5, 5
org.apache.batik.gvt.CanvasGraphicsNode, inverseTransform, 0, 10, 5, 5
org.apache.batik.gvt.CanvasGraphicsNode, backgroundPaint, 5, 0, 5, 5
org.apache.batik.gvt.CanvasGraphicsNode, viewingTransform, 18, 8, 5, 5
org.apache.batik.gvt.CanvasGraphicsNode, positionTransform, 14, 2, 5, 5
org.apache.crimson.parser.XMLReaderImpl, prefixes, 9, 9, 3, 3
org.apache.crimson.parser.XMLReaderImpl, entityResolver, 3, 3, 3, 3
org.apache.crimson.parser.XMLReaderImpl, parser, 39, 3, 3, 3
org.apache.crimson.parser.XMLReaderImpl, declHandler, 3, 0, 3, 3
org.apache.crimson.parser.XMLReaderImpl, contentHandler, 3, 3, 3, 3
org.apache.crimson.parser.XMLReaderImpl, errorHandler, 3, 3, 3, 3
org.apache.crimson.parser.XMLReaderImpl, lexicalHandler, 3, 3, 3, 3
org.apache.crimson.parser.XMLReaderImpl, parsing, 18, 6, 3, 3
org.apache.crimson.parser.XMLReaderImpl, dtdHandler, 3, 3, 3, 3
org.apache.crimson.parser.XMLReaderImpl, validation, 9, 9, 3, 3
org.apache.crimson.parser.XMLReaderImpl, namespaces, 9, 9, 3, 3
org.apache.batik.ext.awt.image.spi.MagicNumberRegistryEntry, magicNumbers, 20, 3, 3, 3
org.apache.batik.css.engine.StyleDeclaration, priorities, 6557, 2513, 2513, 2513
org.apache.batik.css.engine.StyleDeclaration, indexes, 6803, 2513, 2513, 2513
org.apache.batik.css.engine.StyleDeclaration, values, 6855, 2513, 2513, 2513
org.apache.batik.css.engine.StyleDeclaration, count, 8239, 298, 2513, 2513
org.apache.batik.ext.awt.image.renderable.RedRable, src, 41, 5, 5, 5
org.apache.batik.gvt.FillShapePainter, shape, 4933, 1903, 1903, 1903
org.apache.batik.gvt.FillShapePainter, paint, 4786, 1903, 1903, 1903
org.apache.batik.bridge.SVGFontFace, fontFamily, 0, 4, 4, 4
org.apache.batik.bridge.SVGFontFace, fontFaceElement, 0, 4, 4, 4
org.apache.crimson.parser.AttributeDecl, isRequired, 0, 0, 0, 6
org.apache.crimson.parser.AttributeDecl, defaultValue, 0, 0, 0, 6
org.apache.crimson.parser.AttributeDecl, values, 0, 0, 0, 6
org.apache.crimson.parser.AttributeDecl, isFromInternalSubset, 0, 0, 0, 6
org.apache.crimson.parser.AttributeDecl, name, 0, 6, 6, 6
org.apache.crimson.parser.AttributeDecl, type, 0, 0, 0, 6
org.apache.crimson.parser.AttributeDecl, isFixed, 0, 0, 0, 6
org.apache.crimson.parser.AttributeDecl, valueDefault, 0, 0, 0, 6
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, pixels, 7027, 16, 16, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, y0, 40, 16, 16, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, scanStride, 7051, 16, 16, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, x0, 40, 16, 16, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, x, 24, 0, 9, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, width, 7051, 0, 9, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, y, 24, 0, 9, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, zeros, 7027, 16, 16, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, base, 24, 16, 16, 16
org.apache.batik.ext.awt.image.rendered.PadRed$ZeroRecter_INT_PACK, height, 7051, 0, 9, 16
jdk.internal.org.objectweb.asm.Frame, owner, 2435, 0, 100, 202
jdk.internal.org.objectweb.asm.Frame, outputStackTop, 4180, 1605, 100, 202
jdk.internal.org.objectweb.asm.Frame, inputStack, 0, 101, 101, 202
jdk.internal.org.objectweb.asm.Frame, inputStackTop, 964, 0, 100, 202
jdk.internal.org.objectweb.asm.Frame, initializations, 27, 9, 9, 202
jdk.internal.org.objectweb.asm.Frame, strVal1, 89, 0, 71, 202
jdk.internal.org.objectweb.asm.Frame, type, 8, 0, 8, 202
jdk.internal.org.objectweb.asm.Frame, strVal3, 449, 0, 92, 202
jdk.internal.org.objectweb.asm.Frame, strVal2, 9, 0, 9, 202
jdk.internal.org.objectweb.asm.Frame, inputLocals, 523, 101, 101, 202
jdk.internal.org.objectweb.asm.Frame, outputLocals, 2115, 69, 85, 202
jdk.internal.org.objectweb.asm.Frame, initializationCount, 18, 9, 9, 202
jdk.internal.org.objectweb.asm.Frame, outputStack, 3185, 106, 100, 202
jdk.internal.org.objectweb.asm.Frame, outputStackMax, 964, 507, 100, 202
jdk.internal.org.objectweb.asm.Frame, thisName, 24, 0, 24, 202
org.apache.batik.ext.awt.image.SVGComposite, rule, 6, 10, 10, 10
org.xml.sax.SAXException, exception, 0, 6, 6, 6
org.apache.batik.util.SoftReferenceCache$SoftRefKey, this$0, 0, 5, 5, 5
org.apache.batik.util.SoftReferenceCache$SoftRefKey, key, 0, 5, 5, 5
org.apache.batik.apps.rasterizer.SVGConverterFileSource, ref, 9, 0, 3, 3
org.apache.batik.apps.rasterizer.SVGConverterFileSource, file, 18, 3, 3, 3
org.apache.batik.bridge.SVGTextElementBridge, underlinePaint, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, overlinePaint, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, cssProceedElement, 0, 0, 0, 6
org.apache.batik.bridge.SVGTextElementBridge, visible, 0, 450, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, strikethroughStroke, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, usingComplexSVGFont, 210, 6, 6, 6
org.apache.batik.bridge.SVGTextElementBridge, endLimit, 212, 672, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, strikethroughStrokePaint, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, underlineStroke, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, childNodeRemovedEventListener, 0, 0, 0, 6
org.apache.batik.bridge.SVGTextElementBridge, overlineStrokePaint, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, strokeStroke, 0, 224, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, subtreeModifiedEventListener, 0, 0, 0, 6
org.apache.batik.bridge.SVGTextElementBridge, hasNewACI, 0, 0, 0, 6
org.apache.batik.bridge.SVGTextElementBridge, strokePaint, 0, 224, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, laidoutText, 0, 0, 0, 6
org.apache.batik.bridge.SVGTextElementBridge, strikethroughPaint, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, startChar, 210, 226, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, composite, 0, 224, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, fillPaint, 0, 450, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, endChar, 210, 226, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, underlineStrokePaint, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, overlineStroke, 0, 210, 3, 6
org.apache.batik.bridge.SVGTextElementBridge, elemTPI, 1520, 6, 6, 6
org.apache.batik.ext.awt.image.rendered.PadRed, padMode, 14, 14, 14, 14
org.apache.batik.ext.awt.image.rendered.PadRed, hints, 0, 14, 14, 14
org.apache.batik.ext.awt.image.rendered.PadRed, x, 166, 22, 14, 14
org.apache.batik.ext.awt.image.rendered.PadRed, width, 116, 31, 14, 14
org.apache.batik.ext.awt.image.rendered.PadRed, y, 176, 24, 14, 14
org.apache.batik.ext.awt.image.rendered.PadRed, height, 122, 31, 14, 14
jdk.internal.org.objectweb.asm.AnnotationWriter, next, 436, 0, 76, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, parent, 436, 218, 218, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, named, 0, 218, 218, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, cw, 0, 218, 218, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, bv, 872, 218, 218, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, offset, 436, 218, 218, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, size, 436, 0, 218, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, data, 436, 0, 218, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, prev, 218, 218, 76, 218
jdk.internal.org.objectweb.asm.AnnotationWriter, length, 654, 0, 76, 218
org.apache.batik.dom.svg.AbstractSVGLengthList$SVGLengthItem, unitType, 0, 424, 424, 424
org.apache.batik.dom.svg.AbstractSVGLengthList$SVGLengthItem, this$0, 0, 424, 424, 424
org.apache.batik.dom.svg.AbstractSVGLengthList$SVGLengthItem, value, 0, 424, 424, 424
org.apache.batik.dom.svg.AbstractSVGLengthList$SVGLengthItem, parentList, 0, 424, 424, 424
org.apache.batik.ext.awt.image.renderable.AbstractColorInterpolationRable, csLinear, 5, 7, 3, 3
org.apache.batik.ext.awt.image.renderable.AbstractColorInterpolationRable, stdDeviationY, 0, 0, 0, 3
org.apache.batik.ext.awt.image.renderable.AbstractColorInterpolationRable, stdDeviationX, 0, 0, 0, 3
org.dacapo.parser.ConfigFileTokenManager, curChar, 6429, 2690, 1, 1
org.dacapo.parser.ConfigFileTokenManager, endLine, 0, 149, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjstateSet, 6224, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, image, 149, 150, 1, 1
org.dacapo.parser.ConfigFileTokenManager, input_stream, 3565, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, endColumn, 0, 149, 1, 1
org.dacapo.parser.ConfigFileTokenManager, specialToken, 0, 137, 1, 1
org.dacapo.parser.ConfigFileTokenManager, beginColumn, 0, 149, 1, 1
org.dacapo.parser.ConfigFileTokenManager, curLexState, 878, 25, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjrounds, 5730, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, defaultLexState, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedPos, 2396, 1319, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimage, 150, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjnewStateCnt, 4308, 4410, 1, 1
org.dacapo.parser.ConfigFileTokenManager, debugStream, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, beginLine, 0, 149, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimageLen, 729, 878, 1, 1
org.dacapo.parser.ConfigFileTokenManager, lengthOfMatch, 0, 729, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedKind, 6794, 2770, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjround, 7028, 1298, 1, 1
org.apache.crimson.parser.InternalEntity, buf, 0, 15, 15, 15
org.apache.crimson.parser.InternalEntity, name, 0, 15, 15, 15
org.apache.batik.dom.svg.AbstractSVGItem, parent, 0, 49699, 49699, 49699
org.apache.batik.dom.svg.AbstractSVGItem, this$0, 0, 0, 0, 49699
org.apache.batik.dom.svg.SVGOMFilterElement, externalResourcesRequired, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, filterUnits, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, x, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, width, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, y, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, href, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, primitiveUnits, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFilterElement, height, 0, 1, 1, 1
org.dacapo.parser.Config$Size, args, 0, 3, 3, 3
org.dacapo.parser.Config$Size, nThreads, 0, 3, 3, 3
org.dacapo.parser.Config$Size, outputFiles, 66, 3, 3, 3
org.dacapo.parser.Config$Size, this$0, 17, 3, 3, 3
org.dacapo.parser.Config$Size, name, 0, 3, 3, 3
org.dacapo.parser.Config$Size, threadLimit, 3, 3, 3, 3
org.dacapo.parser.Config$Size, description, 0, 0, 0, 3
org.apache.batik.dom.svg.AbstractSVGNumberList, this$0, 0, 0, 0, 420
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, styleRule, 390, 260, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, valueManagers, 298, 0, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, styleSheet, 130, 0, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, this$0, 894, 3, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleSheetDocumentHandler, styleDeclaration, 428, 260, 3, 3
org.dacapo.harness.TestHarness, className, 1, 0, 1, 1
org.dacapo.harness.TestHarness, config, 5, 1, 1, 1
org.apache.batik.css.engine.sac.CSSConditionalSelector, condition, 148974, 127, 127, 127
org.apache.batik.css.engine.sac.CSSConditionalSelector, simpleSelector, 148974, 127, 127, 127
org.apache.batik.gvt.font.AWTGlyphGeometryCache, next, 777, 54, 3, 136
org.apache.batik.gvt.font.AWTGlyphGeometryCache, count, 139, 139, 3, 136
org.apache.batik.gvt.font.AWTGlyphGeometryCache, referenceQueue, 139, 136, 136, 136
org.apache.batik.gvt.font.AWTGlyphGeometryCache, table, 19685, 137, 136, 136
org.apache.batik.gvt.font.AWTGlyphGeometryCache, hash, 10051, 0, 3, 136
org.apache.batik.util.io.StreamNormalizingReader, line, 147, 152, 5, 5
org.apache.batik.util.io.StreamNormalizingReader, nextChar, 7793, 5, 5, 5
org.apache.batik.util.io.StreamNormalizingReader, column, 0, 147, 5, 5
org.apache.batik.util.io.StreamNormalizingReader, charDecoder, 7793, 5, 5, 5
org.apache.batik.util.io.ISO_8859_1Decoder, count, 996, 0, 3, 3
org.apache.batik.util.io.ISO_8859_1Decoder, position, 993, 495, 3, 3
org.apache.batik.util.io.ISO_8859_1Decoder, buffer, 495, 0, 3, 3
org.apache.batik.gvt.ShapeNode, primitiveBounds, 7552, 9503, 1903, 1903
org.apache.batik.gvt.ShapeNode, shape, 11388, 1903, 1903, 1903
org.apache.batik.gvt.ShapeNode, sensitiveArea, 0, 9515, 1903, 1903
org.apache.batik.gvt.ShapeNode, paintedArea, 0, 7612, 1903, 1903
org.apache.batik.gvt.ShapeNode, isVisible, 5693, 0, 1903, 1903
org.apache.batik.gvt.ShapeNode, geometryBounds, 0, 7612, 1903, 1903
org.apache.batik.gvt.ShapeNode, shapePainter, 13261, 1903, 1903, 1903
org.apache.batik.gvt.ShapeNode, sensitiveBounds, 0, 9515, 1903, 1903
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, yinset, 7, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, dX, 11, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, xinset, 7, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, dY, 9, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, stdDevX, 0, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, hints, 2, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, stdDevY, 0, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, x, 4, 2, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, width, 6, 2, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, y, 4, 2, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, convOp, 2, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.GaussianBlurRed8Bit, height, 6, 2, 1, 1
org.apache.batik.dom.util.SAXDocumentFactory$CommentInfo, comment, 20, 20, 20, 20
org.apache.batik.bridge.SVGFeComponentTransferElementBridge$SVGFeFuncElementBridge, ctx, 3, 0, 1, 12
org.apache.batik.ext.awt.image.rendered.ComponentTransferRed$1, this$0, 0, 1, 1, 1
org.apache.batik.util.SoftReferenceCache, map, 35, 10, 10, 10
org.apache.batik.util.ApplicationSecurityEnforcer, appMainClass, 0, 1, 1, 1
org.apache.batik.util.ApplicationSecurityEnforcer, appMainClassRelativeURL, 0, 1, 1, 1
org.apache.batik.util.ApplicationSecurityEnforcer, securityPolicy, 0, 1, 1, 1
org.apache.batik.util.ApplicationSecurityEnforcer, lastSecurityManagerInstalled, 0, 0, 0, 1
org.apache.batik.dom.ExtensibleDOMImplementation, customShorthandManagers, 3, 0, 1, 1
org.apache.batik.dom.ExtensibleDOMImplementation, customFactories, 22, 1, 1, 1
org.apache.batik.dom.ExtensibleDOMImplementation, factories, 0, 0, 0, 1
org.apache.batik.dom.ExtensibleDOMImplementation, customValueManagers, 3, 0, 1, 1
org.apache.batik.dom.svg.SVGOMAnimatedPathData, pathSegs, 105175, 1870, 2037, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, animPathSegs, 3740, 1870, 1870, 2037
