CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
net.sourceforge.pmd.CommonAbstractRule, message, 853, 204, 43, 120
net.sourceforge.pmd.CommonAbstractRule, examples, 222, 203, 47, 120
net.sourceforge.pmd.CommonAbstractRule, ruleSetName, 0, 204, 34, 120
net.sourceforge.pmd.CommonAbstractRule, name, 50491, 407, 81, 120
net.sourceforge.pmd.CommonAbstractRule, ruleChainVisits, 13089, 203, 47, 120
net.sourceforge.pmd.CommonAbstractRule, nodeNameToXPaths, 0, 0, 0, 120
net.sourceforge.pmd.CommonAbstractRule, ruleClass, 0, 204, 13, 120
net.sourceforge.pmd.CommonAbstractRule, properties, 53676, 204, 73, 120
net.sourceforge.pmd.CommonAbstractRule, since, 0, 204, 34, 120
org.jaxen.util.AncestorOrSelfAxisIterator, navigator, 13446, 630, 630, 630
org.jaxen.util.AncestorOrSelfAxisIterator, contextNode, 54414, 14076, 630, 630
org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool, fInternalBufferPool, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool, fExternalTop, 18, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool, fExternalBufferPool, 12, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool, poolSize, 12, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool, fExternalBufferSize, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool, fInternalTop, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$CharacterBufferPool, fInternalBufferSize, 0, 6, 6, 6
org.apache.xerces.dom.DeferredTextImpl, data, 0, 1116, 1114, 2910
org.apache.xerces.dom.DeferredTextImpl, fNodeIndex, 2230, 2910, 2910, 2910
org.jaxen.BaseXPath, xpath, 58575, 184, 184, 184
org.jaxen.BaseXPath, navigator, 87, 184, 184, 184
org.jaxen.BaseXPath, exprText, 0, 184, 184, 184
org.jaxen.BaseXPath, support, 116988, 87, 87, 184
org.apache.xerces.impl.XMLEntityManager, fSecurityManager, 6, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntityScanner, 90, 18, 6, 6
org.apache.xerces.impl.XMLEntityManager, fValidationManager, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, reader, 6, 0, 6, 6
org.apache.xerces.impl.XMLEntityManager, fExternalParameterEntities, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager, fCurrentEntity, 78, 18, 6, 6
org.apache.xerces.impl.XMLEntityManager, fStrictURI, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fBufferPool, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fInExternalSubset, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fWarnDuplicateEntityDef, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fResourceIdentifier, 12, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntities, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fDeclaredEntities, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fStandalone, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager, fExternalGeneralEntities, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager, fErrorReporter, 36, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fAllowJavaEncodings, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntityHandler, 12, 18, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntityExpansionCount, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntityResolver, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fValidation, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fBufferSize, 12, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntityAugs, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntityStack, 12, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fXML10EntityScanner, 66, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fReaderStack, 24, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, fSymbolTable, 24, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager, name, 6, 0, 6, 6
org.apache.xerces.impl.XMLEntityManager, fEntityExpansionLimit, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager, fXML11EntityScanner, 6, 0, 6, 6
net.sourceforge.pmd.ast.ASTBooleanLiteral, isTrue, 0, 1431, 1431, 2065
net.sourceforge.pmd.SimpleRuleSetNameMapper, rulesets, 3, 1, 1, 1
net.sourceforge.pmd.SimpleRuleSetNameMapper, nameMap, 37, 1, 1, 1
net.sourceforge.pmd.symboltable.AbstractNameDeclaration, node, 2357934, 7081, 2677, 2677
net.sourceforge.pmd.RuleChain, languageToRuleChainVisitor, 429, 6, 6, 6
org.apache.xerces.parsers.AbstractXMLDocumentParser, fDocumentSource, 0, 12, 6, 6
org.apache.xerces.parsers.AbstractXMLDocumentParser, fDTDContentModelSource, 0, 6, 6, 6
org.apache.xerces.parsers.AbstractXMLDocumentParser, fDTDSource, 0, 6, 6, 6
org.apache.xerces.parsers.AbstractXMLDocumentParser, fUseEntityResolver2, 0, 0, 0, 6
org.apache.xerces.parsers.AbstractXMLDocumentParser, fInDTD, 0, 6, 6, 6
net.sourceforge.pmd.Language, name, 1756, 2, 2, 2
net.sourceforge.pmd.sourcetypehandlers.JavaTypeHandler$2, this$0, 0, 220, 220, 220
net.sourceforge.pmd.sourcetypehandlers.JavaTypeHandler$3, this$0, 0, 220, 220, 220
net.sourceforge.pmd.sourcetypehandlers.JavaTypeHandler$3, val$classLoader, 220, 220, 220, 220
org.apache.xerces.impl.XMLNSDocumentScannerImpl, fBindNamespaces, 0, 6, 6, 6
org.apache.xerces.impl.XMLNSDocumentScannerImpl, fDTDValidator, 0, 0, 0, 6
org.apache.xerces.impl.XMLNSDocumentScannerImpl, fSawSpace, 0, 0, 0, 6
org.apache.xerces.impl.XMLNSDocumentScannerImpl, fPerformValidation, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLAttributeDecl, simpleType, 0, 12, 12, 12
org.apache.xerces.impl.dtd.XMLAttributeDecl, name, 0, 12, 12, 12
org.apache.xerces.impl.dtd.XMLAttributeDecl, optional, 0, 0, 0, 12
net.sourceforge.pmd.jaxen.AttributeAxisIterator$MethodWrapper, method, 0, 110, 110, 110
net.sourceforge.pmd.jaxen.AttributeAxisIterator$MethodWrapper, name, 0, 110, 110, 110
org.apache.xerces.dom.AttributeMap, nodes, 2470, 365, 366, 366
org.apache.xerces.dom.AttributeMap, errorChecking, 1236, 0, 366, 366
org.apache.xerces.dom.AttributeMap, ownerNode, 6177, 1234, 366, 366
net.sourceforge.pmd.ast.ASTReferenceType, arrayDepth, 210, 210, 203, 5122
org.dacapo.harness.Benchmark, args, 0, 0, 0, 1
org.dacapo.harness.Benchmark, loader, 3, 1, 1, 1
org.dacapo.harness.Benchmark, name, 5, 0, 1, 1
org.dacapo.harness.Benchmark, iteration, 3, 2, 1, 1
org.dacapo.harness.Benchmark, savedClassLoader, 1, 1, 1, 1
org.dacapo.harness.Benchmark, scratch, 35, 1, 1, 1
org.dacapo.harness.Benchmark, jar, 2, 0, 1, 1
org.dacapo.harness.Benchmark, libs, 12, 0, 1, 1
org.dacapo.harness.Benchmark, config, 30, 1, 1, 1
org.apache.xerces.dom.DeferredCDATASectionImpl, data, 0, 384, 384, 384
org.apache.xerces.dom.DeferredCDATASectionImpl, fNodeIndex, 383, 384, 384, 384
org.apache.commons.cli.Option, opt, 69, 23, 36, 36
org.apache.commons.cli.Option, argName, 0, 34, 12, 36
org.apache.commons.cli.Option, numberOfArgs, 0, 34, 12, 36
org.apache.commons.cli.Option, values, 23, 23, 24, 36
org.apache.commons.cli.Option, description, 23, 23, 23, 36
org.apache.commons.cli.Option, optionalArg, 0, 0, 0, 36
org.apache.commons.cli.Option, type, 0, 0, 0, 36
org.apache.commons.cli.Option, longOpt, 111, 23, 23, 36
org.apache.commons.cli.Option, required, 45, 0, 23, 36
org.apache.commons.cli.Option, valuesep, 0, 11, 11, 36
org.jaxen.expr.DefaultNumberExpr, number, 6564, 200, 200, 200
net.sourceforge.pmd.PMDException, severity, 0, 0, 0, 1
org.objectweb.asm.signature.SignatureReader, a, 262, 262, 262, 262
org.apache.xerces.util.AugmentationsImpl, fAugmentationsContainer, 3707, 78, 78, 78
net.sourceforge.pmd.jaxen.NodeIterator, node, 705639, 228113, 101554, 101551
net.sourceforge.pmd.jaxen.NodeIterator, this$0, 0, 0, 0, 101551
net.sourceforge.pmd.ast.JavaParserTokenManager, endLine, 0, 368605, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, next, 0, 155296, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjstateSet, 1273658, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, input_stream, 2752421, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, endColumn, 0, 368599, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, specialToken, 0, 298007, 221, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjrounds, 1019535, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjnewStateCnt, 973889, 1054881, 221, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, excludeMarker, 256, 440, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, lengthOfMatch, 0, 74238, 209, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, curChar, 1768722, 927854, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, image, 370452, 368363, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, comments, 1277, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, beginColumn, 0, 368593, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, curLexState, 441021, 2261, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, realKind, 0, 25, 7, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, kind, 0, 25, 7, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, defaultLexState, 0, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjmatchedPos, 669675, 1074971, 221, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjimage, 368339, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, debugStream, 0, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, beginLine, 0, 368602, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, excludeMap, 220, 220, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjimageLen, 74938, 441764, 220, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjmatchedKind, 4061157, 1248120, 221, 220
net.sourceforge.pmd.ast.JavaParserTokenManager, jjround, 1437501, 418150, 221, 220
org.dacapo.parser.Token, endLine, 0, 0, 0, 205
org.dacapo.parser.Token, next, 0, 0, 0, 205
org.dacapo.parser.Token, image, 0, 204, 204, 205
org.dacapo.parser.Token, endColumn, 0, 0, 0, 205
org.dacapo.parser.Token, specialToken, 0, 0, 0, 205
org.dacapo.parser.Token, beginColumn, 0, 0, 0, 205
org.dacapo.parser.Token, kind, 0, 204, 204, 205
org.dacapo.parser.Token, beginLine, 0, 0, 0, 205
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher, fEntityScanner, 14599, 0, 6, 12
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher, this$0, 38510, 12, 12, 12
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher, fMarkupDepth, 2968, 2969, 6, 12
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher, fScannerState, 6325, 0, 6, 12
org.apache.xerces.dom.CharacterDataImpl, data, 1499, 3294, 3294, 3294
org.apache.xerces.dom.CharacterDataImpl, fNodeIndex, 0, 0, 0, 3294
org.dacapo.parser.Config$OutputFile, filter, 0, 4, 4, 4
org.dacapo.parser.Config$OutputFile, bytes, 1, 4, 4, 4
org.dacapo.parser.Config$OutputFile, this$0, 0, 4, 4, 4
org.dacapo.parser.Config$OutputFile, keep, 0, 4, 4, 4
org.dacapo.parser.Config$OutputFile, digest, 1, 4, 4, 4
org.dacapo.parser.Config$OutputFile, existence, 0, 4, 4, 4
org.dacapo.parser.Config$OutputFile, name, 0, 4, 4, 4
org.dacapo.parser.Config$OutputFile, text, 0, 4, 4, 4
org.dacapo.parser.Config$OutputFile, lines, 1, 4, 4, 4
net.sourceforge.pmd.SourceTypeDiscoverer, mapExtensionOnSourceType, 1100, 220, 220, 220
net.sourceforge.pmd.AbstractRule, inPrimaryExpressionContext, 0, 0, 0, 9
net.sourceforge.pmd.AbstractRule, usingPrimitiveWrapperAllocation, 0, 0, 0, 9
net.sourceforge.pmd.AbstractRule, primary, 0, 0, 0, 9
net.sourceforge.pmd.util.filter.Filters$1, val$filter, 658, 4, 4, 4
net.sourceforge.pmd.symboltable.ClassScope, methodNames, 18616, 327, 327, 327
net.sourceforge.pmd.symboltable.ClassScope, classNames, 24, 327, 327, 327
net.sourceforge.pmd.symboltable.ClassScope, className, 43591, 327, 327, 327
net.sourceforge.pmd.symboltable.ClassScope, variableNames, 25764, 327, 327, 327
net.sourceforge.pmd.ast.JJTJavaParserState, nodes, 697090, 220, 220, 221
net.sourceforge.pmd.ast.JJTJavaParserState, node_created, 0, 579335, 221, 221
net.sourceforge.pmd.ast.JJTJavaParserState, marks, 1737252, 220, 221, 221
net.sourceforge.pmd.ast.JJTJavaParserState, sp, 1551810, 465055, 221, 221
net.sourceforge.pmd.ast.JJTJavaParserState, mk, 1319494, 1158711, 221, 221
org.apache.xerces.impl.validation.ValidationManager, fCachedDTD, 0, 12, 6, 6
org.apache.xerces.impl.validation.ValidationManager, fGrammarFound, 0, 18, 6, 6
org.apache.xerces.impl.validation.ValidationManager, fVSs, 36, 6, 6, 6
net.sourceforge.pmd.renderers.OnTheFlyRenderer, showSuppressedViolations, 221, 0, 1, 1
net.sourceforge.pmd.renderers.OnTheFlyRenderer, suppressed, 221, 1, 1, 1
net.sourceforge.pmd.renderers.OnTheFlyRenderer, errors, 1, 1, 1, 1
net.sourceforge.pmd.renderers.OnTheFlyRenderer, empty, 0, 0, 0, 1
net.sourceforge.pmd.ast.ASTClassOrInterfaceDeclaration, isInterface, 2677, 25, 243, 244
org.jaxen.expr.DefaultPredicate, expr, 63330, 896, 449, 448
net.sourceforge.pmd.ast.ASTPrimitiveType, arrayDepth, 0, 0, 0, 2581
net.sourceforge.pmd.PMD$PmdThreadFactory, threadList, 4, 1, 1, 1
net.sourceforge.pmd.PMD$PmdThreadFactory, ctx, 4, 1, 1, 1
net.sourceforge.pmd.PMD$PmdThreadFactory, ruleSetFactory, 4, 1, 1, 1
net.sourceforge.pmd.PMD$PmdThreadFactory, counter, 4, 1, 1, 1
org.objectweb.asm.ClassReader, a, 98352, 10747, 281, 281
org.objectweb.asm.ClassReader, b, 311477, 12832, 281, 281
org.objectweb.asm.ClassReader, c, 86351, 281, 281, 281
org.objectweb.asm.ClassReader, d, 281, 281, 281, 281
org.objectweb.asm.ClassReader, header, 281, 281, 281, 281
org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher, fTrailingMiscDispatcher, 6, 0, 6, 12
org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher, fExternalSubsetResolver, 6, 0, 6, 12
org.apache.xerces.impl.XMLDocumentScannerImpl$ContentDispatcher, this$0, 30, 12, 12, 12
net.sourceforge.pmd.rules.UselessOverridingMethod, ignoreAnnotations, 2, 218, 1, 2
net.sourceforge.pmd.rules.UselessOverridingMethod, exceptions, 6, 6, 1, 2
net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor$PMDSignatureVisitor, parent, 557, 218, 218, 218
net.sourceforge.pmd.dfa.report.PackageNode, packageName, 1680, 287, 287, 287
net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor$PMDMethodVisitor, parent, 35407, 218, 218, 218
org.apache.commons.cli.Options, shortOpts, 46, 2, 2, 2
org.apache.commons.cli.Options, longOpts, 45, 2, 2, 2
org.apache.commons.cli.Options, requiredOpts, 1, 2, 2, 2
org.apache.commons.cli.Options, optionGroups, 0, 2, 2, 2
net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor$PMDAnnotationVisitor, parent, 0, 218, 218, 218
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, nodeFound, 6, 227, 2, 2
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, containsHashCode, 165, 224, 2, 2
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, containsEquals, 165, 227, 2, 2
net.sourceforge.pmd.rules.OverrideBothEqualsAndHashcode, implementsComparable, 2162, 277, 2, 2
net.sourceforge.pmd.typeresolution.ClassTypeResolver, importedClasses, 41385, 437, 220, 220
net.sourceforge.pmd.typeresolution.ClassTypeResolver, pmdClassLoader, 23534, 220, 220, 220
net.sourceforge.pmd.typeresolution.ClassTypeResolver, importedOnDemand, 7239, 220, 220, 220
org.apache.xerces.dom.DocumentImpl, fNodeExtra, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNamespacesEnabled, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fIdCount, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNodeCount, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fIdElement, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNodeType, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, mutationEvents, 3711, 4956, 6, 6
org.apache.xerces.dom.DocumentImpl, fNodePrevSib, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNodeParent, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fBufferStr, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fStrChunks, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNodeValue, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNodeURI, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNodeLastChild, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fNodeName, 0, 0, 0, 6
org.apache.xerces.dom.DocumentImpl, fIdName, 0, 0, 0, 6
org.xml.sax.InputSource, systemId, 6, 0, 6, 6
org.xml.sax.InputSource, characterStream, 6, 0, 6, 6
org.xml.sax.InputSource, byteStream, 6, 6, 6, 6
org.xml.sax.InputSource, encoding, 6, 0, 6, 6
org.xml.sax.InputSource, publicId, 6, 0, 6, 6
net.sourceforge.pmd.ast.ASTLiteral, isChar, 1624, 129, 1624, 9984
net.sourceforge.pmd.ast.ASTLiteral, isInt, 7650, 6017, 7653, 9984
net.sourceforge.pmd.ast.ASTLiteral, isString, 1495, 1495, 1495, 9984
net.sourceforge.pmd.ast.ASTLiteral, isFloat, 1636, 12, 1636, 9984
net.sourceforge.pmd.properties.AbstractPMDProperty, isRequired, 0, 2, 2, 2
net.sourceforge.pmd.properties.AbstractPMDProperty, defaultValue, 9978, 2, 2, 2
net.sourceforge.pmd.properties.AbstractPMDProperty, name, 10197, 2, 2, 2
net.sourceforge.pmd.properties.AbstractPMDProperty, description, 0, 2, 2, 2
net.sourceforge.pmd.properties.AbstractPMDProperty, multiValueDelimiter, 0, 2, 2, 2
net.sourceforge.pmd.properties.AbstractPMDProperty, uiOrder, 0, 2, 2, 2
net.sourceforge.pmd.properties.AbstractPMDProperty, maxValueCount, 10414, 2, 2, 2
org.jaxen.expr.DefaultXPathExpr, rootExpr, 58756, 368, 184, 184
org.jaxen.Context, size, 543480, 884205, 278117, 278115
org.jaxen.Context, nodeSet, 497568, 821558, 278122, 278115
org.jaxen.Context, contextSupport, 530449, 278136, 278118, 278115
org.jaxen.Context, position, 543464, 551234, 278124, 278115
net.sourceforge.pmd.symboltable.NameOccurrence, image, 2279300, 21594, 2379, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, argumentCount, 9687, 6206, 1212, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, qualifiedName, 0, 3882, 468, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, location, 33028, 0, 2020, 2379
net.sourceforge.pmd.symboltable.NameOccurrence, isMethodOrConstructorInvocation, 119385, 6206, 2305, 2379
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, isExternal, 17240, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, ch, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, reader, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, count, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, encoding, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, startPosition, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, literal, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, fInExternalSubset, 6, 0, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, fEntityStack, 6, 0, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, baseCharOffset, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, columnNumber, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, stream, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, this$0, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, externallySpecifiedEncoding, 0, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, fBuffer, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, entityLocation, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, position, 0, 0, 0, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, lineNumber, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, xmlVersion, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$ScannedEntity, mayReadChunks, 0, 6, 6, 6
org.dacapo.harness.CommandLineArgs, line, 29, 1, 1, 1
org.dacapo.harness.CommandLineArgs, callback, 2, 2, 1, 1
org.dacapo.harness.CommandLineArgs, benchmarks, 2, 1, 1, 1
net.sourceforge.pmd.ast.ASTConditionalExpression, isTernary, 45, 45, 45, 22035
net.sourceforge.pmd.RuleViolation, endLine, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, endColumn, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, filename, 170251, 433, 433, 433
net.sourceforge.pmd.RuleViolation, variableName, 866, 1299, 433, 433
net.sourceforge.pmd.RuleViolation, beginColumn, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, isSuppressed, 433, 0, 433, 433
net.sourceforge.pmd.RuleViolation, beginLine, 179204, 433, 433, 433
net.sourceforge.pmd.RuleViolation, rule, 871, 433, 433, 433
net.sourceforge.pmd.RuleViolation, description, 489, 433, 433, 433
net.sourceforge.pmd.RuleViolation, methodName, 0, 433, 433, 433
net.sourceforge.pmd.RuleViolation, className, 433, 866, 433, 433
net.sourceforge.pmd.RuleViolation, packageName, 433, 433, 433, 433
org.apache.xerces.dom.AttrImpl, name, 7547, 1236, 1236, 1237
org.apache.xerces.dom.AttrImpl, fNodeIndex, 0, 0, 0, 1237
org.apache.xerces.dom.AttrImpl, value, 2388, 1236, 1236, 1237
org.apache.xerces.dom.NamedNodeMapImpl, nodes, 13832, 0, 365, 366
org.apache.xerces.dom.NamedNodeMapImpl, flags, 1234, 0, 366, 366
org.apache.xerces.dom.NamedNodeMapImpl, ownerNode, 0, 366, 366, 366
org.jaxen.SimpleFunctionContext, functions, 32765, 1, 1, 1
org.jaxen.expr.DefaultNameStep, localName, 369146, 1728, 1728, 1728
org.jaxen.expr.DefaultNameStep, prefix, 5085, 1728, 1728, 1728
org.jaxen.expr.DefaultNameStep, hasPrefix, 398664, 1727, 1727, 1728
org.jaxen.expr.DefaultNameStep, matchesAnyName, 917436, 1728, 1728, 1728
net.sourceforge.pmd.ast.ASTName, nd, 43081, 14593, 17378, 17801
org.jaxen.expr.IdentitySet$IdentityWrapper, object, 143288, 143289, 50712, 50711
net.sourceforge.pmd.dfa.report.AbstractReportNode, childNodes, 249262, 734, 734, 734
net.sourceforge.pmd.dfa.report.AbstractReportNode, parentNode, 0, 1243, 734, 734
net.sourceforge.pmd.dfa.report.AbstractReportNode, packageName, 0, 0, 0, 734
net.sourceforge.pmd.symboltable.MethodNameDeclaration, node, 157236, 0, 1264, 1264
org.apache.xerces.parsers.SecuritySupport$7, this$0, 0, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$7, val$f, 6, 6, 6, 6
net.sourceforge.pmd.ast.AccessNode, isInterface, 0, 0, 0, 7417
org.apache.xerces.parsers.SecuritySupport$3, this$0, 0, 24, 24, 24
org.apache.xerces.parsers.SecuritySupport$3, val$cl, 48, 24, 24, 24
org.apache.xerces.impl.XMLDTDScannerImpl, fStringBuffer, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fDTDContentModelHandler, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fContentDepth, 0, 0, 0, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fString, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fSeenExternalPE, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStringBuffer2, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fLiteral2, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fExtEntityDepth, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fEnumeration, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStartDTDCalled, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fPEReport, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fIgnoreConditionalBuffer, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fMarkUpDepth, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fEnumerationCount, 0, 0, 0, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fDTDHandler, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStandalone, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fIncludeSectDepth, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fLiteral, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fScannerState, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fStrings, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fPEStack, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fContentStack, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fPEDepth, 0, 6, 6, 6
org.apache.xerces.impl.XMLDTDScannerImpl, fSeenExternalDTD, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLNSDTDValidator, fAttributeQName, 0, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$4, this$0, 0, 12, 12, 12
