CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fPerformValidation, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fDoctypeSystemId, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fMarkupDepth, 1, 0, 1, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fXmlnsDeclared, 0, 0, 0, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fStrings, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fSeenDoctypeDecl, 0, 1, 1, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fExternalSubsetSource, 0, 6, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fSeenInternalSubset, 0, 6, 5, 5
com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl, fReadingDTD, 60, 5, 5, 5
org.xml.sax.helpers.DefaultHandler, delegate, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, depth, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, rootFObj, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, mainFOHandler, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, log, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, userAgent, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, used, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, elementMappingRegistry, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, locator, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, foEventHandler, 0, 0, 0, 2
org.xml.sax.helpers.DefaultHandler, empty, 0, 0, 0, 2
org.apache.fop.area.Area, bpd, 22995, 7708, 10232, 34562
org.apache.fop.area.Area, regionReference, 0, 0, 0, 34562
org.apache.fop.area.Area, width, 374, 0, 60, 34562
org.apache.fop.area.Area, areaClass, 2721, 34562, 34562, 34562
org.apache.fop.area.Area, viewArea, 0, 0, 0, 34562
org.apache.fop.area.Area, ipd, 43277, 12248, 34330, 34562
org.apache.fop.area.Area, clip, 0, 0, 0, 34562
org.apache.fop.area.Area, props, 652168, 42610, 34562, 34562
org.apache.fop.fo.properties.CharacterProperty, character, 11134, 2, 2, 2
com.sun.org.apache.xerces.internal.xni.parser.XMLInputSource, fByteStream, 1, 1, 1, 1
com.sun.org.apache.xerces.internal.xni.parser.XMLInputSource, fPublicId, 1, 1, 1, 1
com.sun.org.apache.xerces.internal.xni.parser.XMLInputSource, fEncoding, 1, 1, 1, 1
com.sun.org.apache.xerces.internal.xni.parser.XMLInputSource, fSystemId, 1, 1, 1, 1
com.sun.org.apache.xerces.internal.xni.parser.XMLInputSource, fBaseSystemId, 1, 1, 1, 1
com.sun.org.apache.xerces.internal.xni.parser.XMLInputSource, fCharStream, 1, 1, 1, 1
com.sun.org.apache.xalan.internal.utils.SecuritySupport$4, val$propName, 36, 36, 36, 36
org.apache.fop.fo.FOTreeBuilder$1, this$0, 0, 1, 1, 1
com.sun.org.apache.xalan.internal.utils.SecuritySupport$9, val$f, 1, 1, 1, 1
org.apache.fop.cli.InputHandler, stylesheet, 1, 1, 1, 1
org.apache.fop.cli.InputHandler, xsltParams, 0, 1, 1, 1
org.apache.fop.cli.InputHandler, log, 0, 1, 1, 1
org.apache.fop.cli.InputHandler, sourcefile, 3, 2, 1, 1
com.sun.org.apache.xerces.internal.impl.XMLScanner$NameType, literal, 0, 10, 10, 10
com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser$AttributesProxy, fAttributes, 32159, 4354, 1, 5
org.apache.fop.fo.FOEventHandler, idGen, 0, 0, 0, 1
org.apache.fop.fo.FOEventHandler, inMarker, 29376, 1, 1, 1
org.apache.fop.fo.FOEventHandler, foUserAgent, 24908, 1, 1, 1
org.apache.fop.fo.FOEventHandler, prevPageSeqLM, 0, 0, 0, 1
org.apache.fop.fo.FOEventHandler, lmMaker, 0, 0, 0, 1
org.apache.fop.fo.FOEventHandler, idReferences, 55, 1, 1, 1
org.apache.fop.fo.FOEventHandler, rootFObj, 0, 0, 0, 1
org.apache.fop.fo.FOEventHandler, whiteSpaceHandler, 0, 1, 1, 1
org.apache.fop.fo.FOEventHandler, model, 0, 0, 0, 1
org.apache.fop.fo.FOEventHandler, propertyListMaker, 4354, 1, 1, 1
org.apache.fop.fo.FOEventHandler, fontInfo, 7174, 1, 1, 1
org.apache.fop.fo.FOEventHandler, idTracker, 0, 0, 0, 1
org.apache.fop.fo.FOEventHandler, results, 0, 0, 0, 1
org.apache.fop.fo.FOEventHandler, statistics, 0, 0, 0, 1
org.apache.fop.fo.flow.table.RowGroupBuilder, numberOfColumns, 0, 0, 0, 16
org.apache.fop.fo.flow.table.RowGroupBuilder, currentRowIndex, 0, 0, 0, 16
org.apache.fop.fo.flow.table.RowGroupBuilder, lastRow, 0, 0, 0, 16
org.apache.fop.fo.flow.table.RowGroupBuilder, currentTableRow, 0, 0, 0, 16
org.apache.fop.fo.flow.table.RowGroupBuilder, rows, 0, 0, 0, 16
org.apache.fop.fo.flow.table.RowGroupBuilder, table, 0, 16, 16, 16
org.apache.fop.fo.flow.table.RowGroupBuilder, firstInPart, 0, 0, 0, 16
org.apache.fop.fo.flow.table.RowGroupBuilder, borderResolver, 0, 0, 0, 16
org.apache.fop.fo.properties.CommonMarginBlock, marginRight, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.CommonMarginBlock, spaceAfter, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.CommonMarginBlock, spaceBefore, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.CommonMarginBlock, startIndent, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.CommonMarginBlock, endIndent, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.CommonMarginBlock, marginBottom, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.CommonMarginBlock, marginTop, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.CommonMarginBlock, marginLeft, 0, 2337, 2337, 2337
org.apache.fop.fo.properties.EnumNumber, enumProperty, 153610, 5755, 4, 4
org.apache.fop.fo.properties.PropertyMaker, defaultProperty, 483649, 169, 170, 347
org.apache.fop.fo.properties.PropertyMaker, enums, 44871, 407, 341, 347
org.apache.fop.fo.properties.PropertyMaker, contextDep, 4039, 345, 340, 347
org.apache.fop.fo.properties.PropertyMaker, keywords, 26447, 304, 340, 347
org.apache.fop.fo.properties.PropertyMaker, percentBase, 15516, 386, 285, 347
org.apache.fop.fo.properties.PropertyMaker, datatypeParser, 504, 20, 28, 347
org.apache.fop.fo.properties.PropertyMaker, shorthands, 1437975, 332, 285, 347
org.apache.fop.fo.properties.PropertyMaker, corresponding, 1097892, 40, 151, 347
org.apache.fop.fo.properties.PropertyMaker, inherited, 423315, 568, 285, 347
org.apache.fop.fo.properties.PropertyMaker, defaultValue, 4039, 589, 343, 347
org.apache.fop.fo.properties.PropertyMaker, propId, 1186555, 285, 347, 347
org.apache.fop.fo.properties.PropertyMaker, setByShorthand, 0, 304, 285, 347
org.apache.fop.fo.flow.table.FixedColRowGroupBuilder, numberOfColumns, 808, 16, 16, 16
org.apache.fop.fo.flow.table.FixedColRowGroupBuilder, currentRowIndex, 1090, 110, 16, 16
org.apache.fop.fo.flow.table.FixedColRowGroupBuilder, lastRow, 16, 94, 16, 16
org.apache.fop.fo.flow.table.FixedColRowGroupBuilder, currentTableRow, 357, 204, 16, 16
org.apache.fop.fo.flow.table.FixedColRowGroupBuilder, rows, 1106, 110, 16, 16
org.apache.fop.fo.flow.table.FixedColRowGroupBuilder, firstInPart, 94, 48, 16, 16
org.apache.fop.fo.flow.table.FixedColRowGroupBuilder, borderResolver, 142, 16, 16, 16
org.apache.fop.area.PageSequence, country, 0, 1, 1, 1
org.apache.fop.area.PageSequence, pages, 174, 1, 1, 1
org.apache.fop.area.PageSequence, language, 0, 1, 1, 1
org.apache.fop.area.PageSequence, title, 1, 1, 1, 1
org.apache.fop.fo.pagination.PageSequenceMaster, layoutMasterSet, 59, 1, 1, 1
org.apache.fop.fo.pagination.PageSequenceMaster, parent, 1, 0, 1, 1
org.apache.fop.fo.pagination.PageSequenceMaster, firstChild, 1, 0, 1, 1
org.apache.fop.fo.pagination.PageSequenceMaster, currentSubSequenceNumber, 4, 3, 1, 1
org.apache.fop.fo.pagination.PageSequenceMaster, subSequenceSpecifiers, 7, 1, 1, 1
org.apache.fop.fo.pagination.PageSequenceMaster, masterName, 3, 1, 1, 1
org.apache.fop.fo.pagination.PageSequenceMaster, currentSubSequence, 119, 2, 1, 1
com.sun.org.apache.xalan.internal.utils.XMLSecurityPropertyManager$Property, defaultValue, 2, 2, 2, 2
com.sun.org.apache.xalan.internal.utils.XMLSecurityPropertyManager$Property, name, 3, 2, 2, 2
org.apache.fop.render.pcl.extensions.PCLElementMapping, namespaceURI, 0, 1, 1, 1
org.apache.fop.render.pcl.extensions.PCLElementMapping, foObjs, 1, 1, 1, 1
org.apache.fop.fo.flow.table.TableCellContainer, tableRowsFound, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, tableCellsFound, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, rowsStarted, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, firstRow, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, lastRow, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, commonBorderPaddingBackground, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, rowGroups, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, lastCellEndsRow, 0, 0, 0, 110
org.apache.fop.fo.flow.table.TableCellContainer, columnNumberManager, 526, 0, 94, 110
org.apache.batik.dom.util.HashTable$Entry, next, 0, 96, 96, 96
org.apache.batik.dom.util.HashTable$Entry, value, 0, 96, 96, 96
org.apache.batik.dom.util.HashTable$Entry, hash, 0, 96, 96, 96
org.apache.batik.dom.util.HashTable$Entry, key, 0, 96, 96, 96
org.apache.fop.layoutmgr.inline.AlignmentContext, scaledBaselineTable, 14225, 5648, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, parentAlignmentContext, 18594, 5648, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, xHeight, 0, 2824, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, alignmentBaselineIdentifier, 11514, 2824, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, actualBaselineTable, 1720, 5648, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, areaHeight, 9393, 5289, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, alignmentPoint, 13254, 5289, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, lineHeight, 0, 2824, 2824, 2824
org.apache.fop.layoutmgr.inline.AlignmentContext, baselineShiftValue, 8390, 2824, 2824, 2824
org.apache.commons.cli.CommandLine, args, 4, 1, 1, 1
org.apache.commons.cli.CommandLine, options, 43, 1, 1, 1
org.apache.fop.area.RenderPagesModel, pendingODI, 118, 1, 1, 1
org.apache.fop.area.RenderPagesModel, renderer, 296, 1, 1, 1
org.apache.fop.area.RenderPagesModel, endDocODI, 1, 1, 1, 1
org.apache.fop.area.RenderPagesModel, prepared, 176, 1, 1, 1
com.sun.org.apache.xalan.internal.utils.FeaturePropertyBase, values, 4, 2, 2, 2
com.sun.org.apache.xalan.internal.utils.FeaturePropertyBase, states, 0, 2, 2, 2
com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl, fExpandedSystemId, 6820, 10, 3, 4
com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl, fPublicId, 6817, 9, 2, 4
com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl, fBaseSystemId, 1, 10, 4, 4
com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl, fNamespace, 0, 9, 2, 4
com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl, fLiteralSystemId, 2, 10, 3, 4
com.sun.org.apache.xalan.internal.utils.FeatureManager$Feature, defaultValue, 1, 1, 1, 1
com.sun.org.apache.xalan.internal.utils.FeatureManager$Feature, name, 0, 1, 1, 1
org.apache.fop.fo.FObj$FObjIterator, siblings, 83266, 0, 10016, 97553
org.apache.fop.fo.FObj$FObjIterator, firstChild, 97556, 0, 97553, 97553
org.apache.fop.fo.FObj$FObjIterator, this$0, 0, 97556, 97553, 97553
org.apache.fop.fo.FObj$FObjIterator, flags, 108461, 303573, 97553, 97553
org.apache.fop.fo.FObj$FObjIterator, currentNode, 337682, 110441, 97553, 97553
org.apache.fop.fo.FObj$FObjIterator, parentNode, 0, 97556, 97553, 97553
org.apache.fop.fo.FObj$FObjIterator, currentIndex, 254416, 206017, 97553, 97553
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, indexEntityCountInfo, 0, 10, 10, 10
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, isSet, 0, 10, 10, 10
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, secureValue, 72, 0, 8, 10
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, printEntityCountInfo, 1, 10, 10, 10
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, values, 82428, 10, 10, 10
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, secureProcessing, 0, 10, 10, 10
com.sun.org.apache.xerces.internal.utils.XMLSecurityManager, states, 90, 10, 10, 10
com.sun.org.apache.xerces.internal.util.NamespaceSupport, fPrefixes, 0, 11, 11, 11
com.sun.org.apache.xerces.internal.util.NamespaceSupport, fCurrentContext, 21774, 8708, 1, 11
com.sun.org.apache.xerces.internal.util.NamespaceSupport, fNamespace, 5, 11, 11, 11
com.sun.org.apache.xerces.internal.util.NamespaceSupport, fContext, 21777, 12, 11, 11
com.sun.org.apache.xerces.internal.util.NamespaceSupport, fNamespaceSize, 13067, 4356, 1, 11
com.sun.imageio.plugins.wbmp.WBMPImageWriterSpi, registered, 1, 2, 1, 1
com.sun.imageio.plugins.wbmp.WBMPImageReaderSpi, registered, 1, 2, 1, 1
jdk.internal.org.objectweb.asm.FieldVisitor, itanns, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, access, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, signature, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, ianns, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, attrs, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, fv, 0, 12, 12, 12
jdk.internal.org.objectweb.asm.FieldVisitor, cw, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, tanns, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, name, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, api, 0, 12, 12, 12
jdk.internal.org.objectweb.asm.FieldVisitor, value, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, desc, 0, 0, 0, 12
jdk.internal.org.objectweb.asm.FieldVisitor, anns, 0, 0, 0, 12
org.apache.fop.layoutmgr.list.ListItemLayoutManager, keepWithNextPendingOnLabel, 788, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, body, 1970, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, curBlockArea, 9442, 1182, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, firstVisibleMarkServed, 394, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, spaceAfter, 394, 0, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, discardPaddingAfter, 394, 788, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, bodyList, 2364, 788, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, endIndent, 394, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, referenceIPD, 394, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, discardBorderBefore, 394, 788, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, parentLM, 394, 0, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, fobj, 8284, 0, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, breakBeforeServed, 394, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, foSpaceBefore, 0, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, effSpaceAfter, 394, 788, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, label, 1970, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, labelList, 2364, 788, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, keepWithNextPendingOnBody, 788, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, spaceBefore, 394, 0, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, listItemHeight, 0, 0, 0, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, foSpaceAfter, 0, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, startIndent, 394, 394, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, discardPaddingBefore, 394, 788, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, effSpaceBefore, 394, 788, 394, 394
org.apache.fop.layoutmgr.list.ListItemLayoutManager, discardBorderAfter, 394, 788, 394, 394
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, spaceCharIPD, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, foText, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, iAreaStart, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, letterSpaceIPD, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, bChanged, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, commonBorderPaddingBackground, 1017, 2612, 2499, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, changeList, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, lineStartBAP, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, hyphIPD, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, halfWS, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, lineEndBAP, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, isSomethingChanged, 0, 2499, 2499, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, letterAdjustArray, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, ws, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, iTempStart, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, alignmentContext, 339, 2612, 2499, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, parentLM, 113, 0, 113, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, ipdArea, 339, 0, 113, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, ipdTotal, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, iNbSpacesPending, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, textArray, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, vecAreaInfo, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, areaInfo, 339, 2612, 2499, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, wordSpaceIPD, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, opt, 339, 0, 113, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, iNextStart, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, curArea, 281, 2612, 2499, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, iThisStart, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, halfLS, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, keepTogether, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, iReturnedIndex, 0, 0, 0, 2499
org.apache.fop.layoutmgr.inline.LeafNodeLayoutManager, font, 0, 0, 0, 2499
org.apache.fop.layoutmgr.table.TableStepper, totalHeight, 188, 188, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, tclm, 1109, 16, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, activeRowIndex, 1785, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, rowFirstStep, 620, 357, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, columnCount, 451, 16, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, rowGroup, 1109, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, activeCells, 1034, 16, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, previousRowsLength, 263, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, opt, 94, 0, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, nextBreakClass, 451, 357, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, footerElements, 0, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, rowHeightSmallerThanFirstStep, 94, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, nextActiveCells, 94, 16, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, headerElements, 0, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, delayingNextRow, 94, 94, 16, 16
org.apache.fop.layoutmgr.table.TableStepper, rowFinished, 545, 357, 16, 16
org.apache.fop.fonts.AbstractCodePointMapping, characters, 42381, 3, 3, 3
org.apache.fop.fonts.AbstractCodePointMapping, fallbackMap, 1541, 1, 1, 3
org.apache.fop.fonts.AbstractCodePointMapping, name, 0, 3, 3, 3
org.apache.fop.fonts.AbstractCodePointMapping, latin1Map, 266763, 3, 3, 3
org.apache.fop.fonts.AbstractCodePointMapping, unicodeMap, 1228, 3, 3, 3
org.apache.fop.fonts.AbstractCodePointMapping, codepoints, 14762, 3, 3, 3
org.apache.fop.fonts.AbstractCodePointMapping, charNameMap, 770, 3, 3, 3
org.dacapo.harness.TeeOutputStream, toScreen, 0, 4, 2, 2
org.dacapo.harness.TeeOutputStream, log, 6, 8, 2, 2
org.dacapo.harness.TeeOutputStream, logFile, 4, 2, 2, 2
org.dacapo.harness.TeeOutputStream, version, 0, 2, 2, 2
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, next, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, nonNormalizedValue, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, xmlValue, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, schemaId, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, name, 0, 48, 48, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, type, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, augs, 0, 48, 48, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, value, 0, 0, 0, 48
com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute, specified, 0, 0, 0, 48
org.apache.fop.render.ps.PSDictionary, flushOnRetrieval, 0, 0, 0, 1
org.apache.fop.render.ps.PSDictionary, unRetrievedContentDictionary, 0, 0, 0, 1
org.apache.xmlgraphics.ps.PSState, transform, 1537, 2085, 1043, 1043
org.apache.xmlgraphics.ps.PSState, dashpattern, 1258, 2085, 1043, 1043
org.apache.xmlgraphics.ps.PSState, color, 4300, 2623, 1043, 1043
org.apache.xmlgraphics.ps.PSState, transformConcatList, 495, 1043, 1043, 1043
org.apache.xmlgraphics.ps.PSState, linecap, 1258, 2085, 1043, 1043
org.apache.xmlgraphics.ps.PSState, fontsize, 2666, 2742, 1042, 1043
org.apache.xmlgraphics.ps.PSState, fontname, 6908, 2742, 1042, 1043
org.apache.xmlgraphics.ps.PSState, linewidth, 1258, 2294, 1043, 1043
org.apache.fop.fonts.base14.CourierOblique, enableKerning, 0, 2, 1, 1
org.apache.fop.fonts.base14.CourierOblique, mapping, 0, 1, 1, 1
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, parentLM, 788, 0, 788, 788
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, fobj, 3950, 0, 788, 788
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, xoffset, 788, 0, 788, 788
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, itemIPD, 788, 0, 788, 788
org.apache.fop.layoutmgr.list.ListItemContentLayoutManager, curBlockArea, 10244, 1576, 788, 788
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSecurityManager, 10, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fInitErrorHandler, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fUnparsedEntityHandler, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, grammar, 5, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fInitEntityResolver, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, xmlReader, 45, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSchemaValidatorComponentManager, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSecurityPropertyMgr, 10, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, schemaLanguage, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSchemaValidationManager, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl, fSchemaValidator, 0, 5, 5, 5
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, features, 49, 1, 3, 3
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, grammar, 5, 0, 3, 3
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, fSecureProcess, 3, 3, 3, 3
com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl, isXIncludeAware, 0, 0, 0, 3
org.apache.xmlgraphics.image.loader.impl.AbstractImagePreloader, batikAvailable, 0, 0, 0, 16
org.apache.fop.area.inline.SpaceArea, offset, 0, 10865, 10865, 10865
org.apache.fop.area.inline.SpaceArea, space, 10865, 10865, 10865, 10865
org.apache.fop.area.inline.SpaceArea, isAdjustable, 10865, 10865, 10865, 10865
jdk.internal.org.objectweb.asm.ByteVector, data, 16714, 746, 464, 464
jdk.internal.org.objectweb.asm.ByteVector, length, 9419, 8075, 464, 464
org.apache.fop.fo.pagination.RepeatablePageMasterAlternatives, parent, 2, 0, 1, 1
